node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,1976,mixed,mayo_clinic,tier1_hospital,3454
1,regional,FedRAMP,oncology,1986,private,johns_hopkins,tier2_hospital,294
2,international,FedRAMP,cardiology,1981,private,stanford_med,research_center,4545
3,national,HIPAA_compliant,neurology,1963,public,mass_general,mobile_unit,1874
4,international,ISO27001,pathology,2016,private,ucla_health,edge_device,3426
5,international,ISO27001,radiology,1995,mixed,mayo_clinic,tier1_hospital,4447
6,national,ISO27001,oncology,2013,mixed,johns_hopkins,tier2_hospital,1611
7,local,SOC2,cardiology,1987,public,stanford_med,research_center,575
8,regional,SOC2,neurology,1998,private,mass_general,mobile_unit,847
9,regional,HIPAA_compliant,pathology,1961,mixed,ucla_health,edge_device,2861
10,international,ISO27001,radiology,1985,mixed,mayo_clinic,tier1_hospital,2474
11,national,SOC2,oncology,1995,public,johns_hopkins,tier2_hospital,1435
12,regional,FedRAMP,cardiology,1964,public,stanford_med,research_center,1745
13,national,SOC2,neurology,2016,private,mass_general,mobile_unit,4640
14,local,ISO27001,pathology,2015,mixed,ucla_health,edge_device,4504
15,national,ISO27001,radiology,1973,public,mayo_clinic,tier1_hospital,2398
16,local,ISO27001,oncology,1956,private,johns_hopkins,tier2_hospital,3771
17,national,ISO27001,cardiology,1984,private,stanford_med,research_center,3748
18,regional,HIPAA_compliant,neurology,1985,private,mass_general,mobile_unit,720
19,national,SOC2,pathology,2008,mixed,ucla_health,edge_device,814
