node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.999833,-92.517,north_america,America/Chicago
1,Baltimore,USA,39.269195,-76.628565,europe,America/New_York
2,Palo Alto,USA,37.478715,-122.109389,asia_pacific,America/Los_Angeles
3,Boston,USA,42.334815,-71.03948,south_america,America/New_York
4,Los Angeles,USA,34.04173,-118.271275,africa,America/Los_Angeles
5,London,UK,51.513974,-0.080509,north_america,Europe/London
6,Paris,France,48.888817,2.394064,europe,Europe/Paris
7,Tokyo,Japan,35.66107,139.64275,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.398702,103.821999,south_america,Asia/Singapore
9,Sydney,Australia,-33.868505,151.178567,africa,Australia/Sydney
10,Rochester,USA,44.038237,-92.472919,north_america,America/Chicago
11,Baltimore,USA,39.303622,-76.612783,europe,America/New_York
12,Palo Alto,USA,37.420782,-122.127466,asia_pacific,America/Los_Angeles
13,Boston,USA,42.379082,-71.030074,south_america,America/New_York
14,Los Angeles,USA,34.043702,-118.290588,africa,America/Los_Angeles
