node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,local,4,512,tier1_hospital,0.953,standard,20000
1,clinic_001,1000,tier_2,32,PIPEDA,2,256,tier2_hospital,0.946,high,10000
2,research_center_002,20000,tier_3,256,GDPR,8,256,research_center,0.996,critical,100000
3,mobile_unit_003,500,tier_1,16,HIPAA,1,64,mobile_unit,0.753,critical,5000
4,edge_device_004,100,tier_2,2,PIPEDA,0,8,edge_device,0.705,critical,1000
5,hospital_005,5000,tier_1,32,PIPEDA,8,256,tier1_hospital,0.961,standard,20000
6,clinic_006,5000,tier_2,64,GDPR,8,256,tier2_hospital,0.953,standard,5000
7,research_center_007,5000,tier_3,64,HIPAA,8,512,research_center,0.995,standard,50000
8,mobile_unit_008,500,tier_1,4,PIPEDA,1,32,mobile_unit,0.858,standard,2000
9,edge_device_009,100,tier_2,4,PIPEDA,1,16,edge_device,0.895,critical,500
10,hospital_010,5000,tier_1,32,local,8,256,tier1_hospital,0.992,high,10000
11,clinic_011,1000,tier_2,64,PIPEDA,2,256,tier2_hospital,0.959,high,20000
12,research_center_012,20000,tier_3,128,GDPR,16,512,research_center,0.996,critical,100000
13,mobile_unit_013,100,tier_1,8,HIPAA,1,32,mobile_unit,0.818,critical,5000
14,edge_device_014,500,tier_2,8,GDPR,1,32,edge_device,0.701,standard,1000
15,hospital_015,5000,tier_1,32,HIPAA,8,256,tier1_hospital,0.994,critical,10000
16,clinic_016,1000,tier_2,32,GDPR,2,128,tier2_hospital,0.97,high,10000
17,research_center_017,10000,tier_3,256,local,16,512,research_center,0.988,critical,100000
18,mobile_unit_018,500,tier_1,8,PIPEDA,1,16,mobile_unit,0.802,critical,2000
19,edge_device_019,100,tier_2,8,GDPR,1,8,edge_device,0.728,critical,2000
