node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,SOC2,radiology,1965,public,mayo_clinic,tier1_hospital,3990
1,national,ISO27001,oncology,1991,public,johns_hopkins,tier2_hospital,3752
2,regional,SOC2,cardiology,1990,public,stanford_med,research_center,4720
3,national,SOC2,neurology,1958,private,mass_general,mobile_unit,1218
4,regional,FedRAMP,pathology,1966,mixed,ucla_health,edge_device,1870
5,international,FedRAMP,radiology,2009,private,mayo_clinic,tier1_hospital,1768
6,international,ISO27001,oncology,1969,private,johns_hopkins,tier2_hospital,1053
7,national,HIPAA_compliant,cardiology,1977,private,stanford_med,research_center,2281
8,national,SOC2,neurology,1957,public,mass_general,mobile_unit,4001
9,national,FedRAMP,pathology,1977,private,ucla_health,edge_device,3350
