edge,weight
0-1,456.82
0-2,988.88
0-3,5593.51
0-4,424.44
0-5,1717.3
0-6,1703.41
0-7,543.18
0-8,5102.23
0-9,1812.14
0-10,1635.72
0-11,2085.33
0-12,5713.81
0-13,4228.17
0-14,896.68
0-15,438.84
0-16,1727.17
0-17,4265.92
0-18,1917.03
0-19,1029.47
1-2,482.71
1-3,4696.7
1-4,827.94
1-5,593.59
1-6,817.14
1-7,4306.99
1-8,4880.55
1-9,453.09
1-10,109.33
1-11,110.66
1-12,463.48
1-13,1915.09
1-14,4007.74
1-15,104.95
1-16,4215.93
1-17,111.52
1-18,1185.89
1-19,1127.63
2-3,1932.3
2-4,93.07
2-5,2335.57
2-6,5540.48
2-7,80.87
2-8,113.12
2-9,402.46
2-10,5331.66
2-11,1678.63
2-12,5750.31
2-13,4997.92
2-14,1670.85
2-15,5546.0
2-16,105.96
2-17,838.31
2-18,1788.03
2-19,112.16
3-4,592.42
3-5,4391.72
3-6,1029.39
3-7,936.67
3-8,985.51
3-9,5206.88
3-10,1034.32
3-11,5165.15
3-12,93.35
3-13,87.76
3-14,1111.93
3-15,1179.29
3-16,1892.22
3-17,545.22
3-18,5562.39
3-19,1123.13
4-5,860.73
4-6,1142.81
4-7,1983.68
4-8,1180.73
4-9,4393.92
4-10,5368.85
4-11,4629.63
4-12,1098.99
4-13,482.68
4-14,97.52
4-15,1643.13
4-16,1053.44
4-17,476.77
4-18,500.33
4-19,595.39
5-6,5192.74
5-7,1869.04
5-8,2064.62
5-9,1658.54
5-10,411.56
5-11,2221.44
5-12,477.77
5-13,95.67
5-14,840.71
5-15,116.96
5-16,4996.98
5-17,4964.31
5-18,841.82
5-19,1710.64
6-7,826.19
6-8,5724.05
6-9,1941.04
6-10,4970.63
6-11,4865.29
6-12,1878.61
6-13,5923.87
6-14,5143.71
6-15,440.38
6-16,1087.08
6-17,4976.26
6-18,1787.48
6-19,2329.55
7-8,104.98
7-9,851.54
7-10,1045.26
7-11,1115.5
7-12,118.51
7-13,105.17
7-14,528.77
7-15,110.37
7-16,4165.79
7-17,1049.0
7-18,2145.07
7-19,1692.19
8-9,118.08
8-10,1828.02
8-11,4341.45
8-12,111.25
8-13,489.65
8-14,549.02
8-15,1664.68
8-16,581.82
8-17,828.87
8-18,928.13
8-19,91.87
9-10,2344.29
9-11,2274.36
9-12,1113.44
9-13,5500.36
9-14,1909.58
9-15,4233.14
9-16,440.27
9-17,1060.67
9-18,1811.98
9-19,491.53
10-11,5329.35
10-12,599.37
10-13,1105.23
10-14,588.0
10-15,843.81
10-16,5178.56
10-17,1086.92
10-18,904.25
10-19,5743.16
11-12,1706.38
11-13,1106.23
11-14,102.52
11-15,5778.57
11-16,104.59
11-17,1025.37
11-18,95.6
11-19,2364.9
12-13,2353.18
12-14,108.94
12-15,477.34
12-16,440.57
12-17,2328.83
12-18,4547.58
12-19,1936.54
13-14,110.55
13-15,5941.18
13-16,95.53
13-17,886.47
13-18,1882.84
13-19,2076.51
14-15,531.96
14-16,1734.83
14-17,1005.21
14-18,4786.87
14-19,97.9
15-16,458.48
15-17,5074.42
15-18,443.89
15-19,501.7
16-17,1177.41
16-18,2151.26
16-19,1178.19
17-18,501.2
17-19,4251.82
18-19,1038.49
