node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,HIPAA,8,512,tier1_hospital,0.968,high,10000
1,clinic_001,5000,tier_2,16,GDPR,4,128,tier2_hospital,0.968,standard,20000
2,research_center_002,5000,tier_3,64,HIPAA,32,1024,research_center,0.987,critical,50000
3,mobile_unit_003,1000,tier_1,16,local,2,32,mobile_unit,0.791,high,5000
4,edge_device_004,100,tier_2,8,GDPR,0,8,edge_device,0.722,standard,500
5,hospital_005,10000,tier_1,64,HIPAA,4,256,tier1_hospital,0.973,standard,20000
6,clinic_006,5000,tier_2,64,HIPAA,2,256,tier2_hospital,0.933,critical,5000
7,research_center_007,10000,tier_3,128,GDPR,32,512,research_center,0.996,high,100000
8,mobile_unit_008,1000,tier_1,8,GDPR,1,16,mobile_unit,0.886,standard,5000
9,edge_device_009,50,tier_2,4,local,0,32,edge_device,0.786,standard,1000
10,hospital_010,5000,tier_1,64,GDPR,4,128,tier1_hospital,0.961,critical,10000
11,clinic_011,5000,tier_2,64,GDPR,8,256,tier2_hospital,0.956,critical,10000
12,research_center_012,20000,tier_3,128,GDPR,16,512,research_center,0.991,standard,20000
13,mobile_unit_013,1000,tier_1,4,local,2,64,mobile_unit,0.831,critical,2000
14,edge_device_014,50,tier_2,4,GDPR,1,8,edge_device,0.734,high,1000
