node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,HIPAA,4,128,tier1_hospital,0.969,critical,50000
1,clinic_001,2000,tier_2,64,HIPAA,8,64,tier2_hospital,0.929,critical,10000
2,research_center_002,10000,tier_3,128,GDPR,32,256,research_center,0.993,high,20000
3,mobile_unit_003,100,tier_1,4,GDPR,1,32,mobile_unit,0.84,critical,2000
4,edge_device_004,100,tier_2,8,local,1,16,edge_device,0.864,standard,500
5,hospital_005,2000,tier_1,128,HIPAA,8,128,tier1_hospital,1.0,high,20000
6,clinic_006,2000,tier_2,32,HIPAA,8,256,tier2_hospital,0.909,high,20000
7,research_center_007,5000,tier_3,128,local,32,512,research_center,0.984,standard,50000
8,mobile_unit_008,500,tier_1,8,PIPEDA,2,64,mobile_unit,0.886,critical,2000
9,edge_device_009,50,tier_2,8,GDPR,1,32,edge_device,0.77,standard,500
10,hospital_010,5000,tier_1,128,HIPAA,8,128,tier1_hospital,0.953,high,20000
11,clinic_011,1000,tier_2,32,HIPAA,4,64,tier2_hospital,0.902,standard,20000
12,research_center_012,20000,tier_3,64,HIPAA,32,1024,research_center,0.997,critical,20000
13,mobile_unit_013,100,tier_1,4,HIPAA,1,64,mobile_unit,0.894,high,2000
14,edge_device_014,100,tier_2,2,local,0,16,edge_device,0.882,standard,1000
