activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749404218.6474438,1
aggregation,,False,,,1,GossipAvg,1749404271.4561968,
aggregation,,True,,,1,GossipAvg,1749404271.4562051,
aggregation,,False,,,1,GossipAvg,1749404271.4562123,
model_update,,,,3.633483601732096,1,,1749404272.8432684,
local_training,,,{},,2,,1749404273.3372738,1
aggregation,,False,,,2,GossipAvg,1749404316.327394,
aggregation,,True,,,2,GossipAvg,1749404316.3274024,
aggregation,,False,,,2,GossipAvg,1749404316.3274102,
model_update,,,,3.818117940820044,2,,1749404317.5281842,
local_training,,,{},,3,,1749404318.0281327,1
aggregation,,False,,,3,GossipAvg,1749404359.4258895,
aggregation,,True,,,3,GossipAvg,1749404359.4258974,
aggregation,,False,,,3,GossipAvg,1749404359.425904,
model_update,,,,3.819819047485639,3,,1749404360.5592802,
