timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753354004.5515213,1,-1,training,20.035452127456665,0,0,0,
1753354022.120828,2,-1,training,16.138516664505005,0,0,0,
1753354035.7222974,3,-1,training,12.107364416122437,0,0,0,
1753354041.19775,4,-1,training,4.055108070373535,0,0,0,
1753354046.3244407,5,-1,training,3.6421284675598145,0,0,0,
1753354051.3619578,6,-1,training,3.5965442657470703,0,0,0,
1753354056.7373443,7,-1,training,3.8293111324310303,0,0,0,
1753354062.2840507,8,-1,training,4.040254831314087,0,0,0,
1753354068.0919864,9,-1,training,4.239268779754639,0,0,0,
1753354073.4896908,10,-1,training,3.748544931411743,0,0,0,
