node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,national,FedRAMP,Rochester,USA,radiology,1992,public,mayo_clinic,tier1_hospital,north_america,4451,America/Chicago
1,local,SOC2,Baltimore,USA,oncology,1959,private,johns_hopkins,tier2_hospital,europe,703,America/New_York
2,national,FedRAMP,Palo Alto,USA,cardiology,1986,research_grant,stanford_med,research_center,asia_pacific,4765,America/Los_Angeles
3,national,FedRAMP,Boston,USA,neurology,1956,public,mass_general,mobile_unit,south_america,4536,America/New_York
4,regional,SOC2,Los Angeles,USA,pathology,1978,research_grant,ucla_health,edge_device,africa,4946,America/Los_Angeles
5,regional,ISO27001,London,UK,radiology,1994,research_grant,mayo_clinic,tier1_hospital,north_america,418,Europe/London
6,regional,HIPAA_compliant,Paris,France,oncology,1963,public,johns_hopkins,tier2_hospital,europe,1130,Europe/Paris
7,local,SOC2,Tokyo,Japan,cardiology,1992,public,stanford_med,research_center,asia_pacific,4872,Asia/Tokyo
8,regional,ISO27001,Singapore,Singapore,neurology,1970,research_grant,mass_general,mobile_unit,south_america,3294,Asia/Singapore
9,international,ISO27001,Sydney,Australia,pathology,1962,private,ucla_health,edge_device,africa,3412,Australia/Sydney
