round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.166318893432617,3.166318893432617,3.166318893432617,3.191304922103882,3.166318893432617,3.166318893432617,3.166318893432617,3.2283499240875244,3.196903944015503,3.1789777278900146
2,3.1654813289642334,3.1654813289642334,3.1883883476257324,3.1654813289642334,3.201887369155884,3.217142105102539,3.1654813289642334,3.1654813289642334,3.1991100311279297,3.1654813289642334
3,3.216085195541382,3.17232608795166,3.17232608795166,3.17232608795166,3.17232608795166,3.17232608795166,3.1579694747924805,3.1904990673065186,3.2027244567871094,3.17232608795166
4,3.1906304359436035,3.172403573989868,3.172403573989868,3.1794447898864746,3.1348376274108887,3.172403573989868,3.1858291625976562,3.172403573989868,3.172403573989868,3.172403573989868
5,3.168548822402954,3.168548822402954,3.168548822402954,3.168548822402954,3.168548822402954,3.167855978012085,3.1890223026275635,3.168407440185547,3.168548822402954,3.1863625049591064
6,3.1692843437194824,3.168152093887329,3.168152093887329,3.168152093887329,3.1761600971221924,3.168152093887329,3.168152093887329,3.1506922245025635,3.1879873275756836,3.168152093887329
7,3.191016435623169,3.166964292526245,3.166964292526245,3.1846377849578857,3.166964292526245,3.175983190536499,3.166964292526245,3.166964292526245,3.1474902629852295,3.166964292526245
8,3.163421154022217,3.2227656841278076,3.1878154277801514,3.163421154022217,3.163421154022217,3.163421154022217,3.1600208282470703,3.163421154022217,3.145338296890259,3.163421154022217
9,3.1594676971435547,3.1480777263641357,3.160836935043335,3.156163454055786,3.160836935043335,3.160836935043335,3.165470838546753,3.160836935043335,3.160836935043335,3.160836935043335
10,3.166919231414795,3.1543655395507812,3.155766725540161,3.1790761947631836,3.1543655395507812,3.174971342086792,3.1543655395507812,3.1543655395507812,3.1543655395507812,3.1543655395507812
