node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,2006,research_grant,mayo_clinic,tier1_hospital,4598
1,national,SOC2,oncology,1978,private,johns_hopkins,tier2_hospital,4249
2,national,HIPAA_compliant,cardiology,2011,public,stanford_med,research_center,3050
3,regional,SOC2,neurology,2015,private,mass_general,mobile_unit,3446
4,local,FedRAMP,pathology,1987,mixed,ucla_health,edge_device,4934
5,international,ISO27001,radiology,1952,mixed,mayo_clinic,tier1_hospital,1017
6,local,HIPAA_compliant,oncology,1978,public,johns_hopkins,tier2_hospital,1019
7,national,SOC2,cardiology,2020,research_grant,stanford_med,research_center,1148
8,national,SOC2,neurology,2020,mixed,mass_general,mobile_unit,440
9,regional,SOC2,pathology,1970,private,ucla_health,edge_device,3367
10,international,HIPAA_compliant,radiology,2018,private,mayo_clinic,tier1_hospital,3490
11,local,SOC2,oncology,2003,public,johns_hopkins,tier2_hospital,3159
12,local,SOC2,cardiology,1997,mixed,stanford_med,research_center,2680
13,international,HIPAA_compliant,neurology,1985,mixed,mass_general,mobile_unit,2025
14,international,FedRAMP,pathology,1955,private,ucla_health,edge_device,163
15,local,ISO27001,radiology,1986,public,mayo_clinic,tier1_hospital,467
16,national,HIPAA_compliant,oncology,2020,research_grant,johns_hopkins,tier2_hospital,575
17,national,SOC2,cardiology,1959,mixed,stanford_med,research_center,4539
18,regional,FedRAMP,neurology,1987,mixed,mass_general,mobile_unit,1026
19,national,FedRAMP,pathology,2009,mixed,ucla_health,edge_device,2811
20,local,FedRAMP,radiology,1953,research_grant,mayo_clinic,tier1_hospital,908
21,national,ISO27001,oncology,1974,mixed,johns_hopkins,tier2_hospital,4648
22,national,HIPAA_compliant,cardiology,1997,research_grant,stanford_med,research_center,2285
23,national,SOC2,neurology,1997,research_grant,mass_general,mobile_unit,2208
24,regional,HIPAA_compliant,pathology,1982,public,ucla_health,edge_device,4286
25,regional,ISO27001,radiology,1999,mixed,mayo_clinic,tier1_hospital,1602
26,national,SOC2,oncology,2016,mixed,johns_hopkins,tier2_hospital,4722
27,regional,SOC2,cardiology,2012,mixed,stanford_med,research_center,4723
28,national,ISO27001,neurology,2005,research_grant,mass_general,mobile_unit,3995
29,international,ISO27001,pathology,2001,mixed,ucla_health,edge_device,771
