node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,PIPEDA,16,512,tier1_hospital,0.977,standard,10000
1,clinic_001,1000,tier_2,32,PIPEDA,2,256,tier2_hospital,0.936,high,20000
2,research_center_002,5000,tier_3,64,HIPAA,16,256,research_center,0.998,standard,100000
3,mobile_unit_003,100,tier_1,8,PIPEDA,2,16,mobile_unit,0.778,critical,5000
4,edge_device_004,100,tier_2,8,PIPEDA,0,8,edge_device,0.896,standard,2000
5,hospital_005,2000,tier_1,32,local,8,256,tier1_hospital,0.999,critical,20000
6,clinic_006,1000,tier_2,32,HIPAA,8,64,tier2_hospital,0.957,critical,5000
7,research_center_007,10000,tier_3,256,GDPR,32,256,research_center,0.989,standard,20000
8,mobile_unit_008,100,tier_1,4,HIPAA,1,16,mobile_unit,0.869,critical,2000
9,edge_device_009,50,tier_2,4,HIPAA,0,16,edge_device,0.785,standard,2000
10,hospital_010,2000,tier_1,128,HIPAA,4,512,tier1_hospital,0.987,high,20000
11,clinic_011,1000,tier_2,16,GDPR,8,256,tier2_hospital,0.922,critical,20000
12,research_center_012,10000,tier_3,128,GDPR,16,512,research_center,0.994,high,100000
13,mobile_unit_013,500,tier_1,16,HIPAA,1,16,mobile_unit,0.769,critical,5000
14,edge_device_014,500,tier_2,2,local,0,32,edge_device,0.743,critical,500
15,hospital_015,2000,tier_1,32,PIPEDA,8,256,tier1_hospital,0.994,standard,10000
16,clinic_016,5000,tier_2,16,GDPR,4,256,tier2_hospital,0.967,standard,20000
17,research_center_017,10000,tier_3,256,GDPR,8,1024,research_center,0.981,critical,100000
18,mobile_unit_018,100,tier_1,16,HIPAA,1,32,mobile_unit,0.778,standard,1000
19,edge_device_019,500,tier_2,4,local,0,16,edge_device,0.738,standard,2000
20,hospital_020,5000,tier_1,32,local,16,512,tier1_hospital,0.953,critical,20000
21,clinic_021,1000,tier_2,32,GDPR,4,64,tier2_hospital,0.972,standard,20000
22,research_center_022,10000,tier_3,128,HIPAA,8,512,research_center,0.999,standard,50000
23,mobile_unit_023,1000,tier_1,8,PIPEDA,1,32,mobile_unit,0.892,high,2000
24,edge_device_024,500,tier_2,4,HIPAA,1,8,edge_device,0.756,critical,2000
25,hospital_025,2000,tier_1,128,local,4,128,tier1_hospital,0.98,standard,10000
26,clinic_026,1000,tier_2,32,local,2,128,tier2_hospital,0.931,critical,10000
27,research_center_027,5000,tier_3,64,GDPR,8,512,research_center,0.998,critical,20000
28,mobile_unit_028,1000,tier_1,4,GDPR,1,16,mobile_unit,0.797,standard,2000
29,edge_device_029,500,tier_2,8,GDPR,1,8,edge_device,0.846,standard,500
