node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1976,research_grant,mayo_clinic,tier1_hospital,869
1,local,HIPAA_compliant,oncology,1950,research_grant,johns_hopkins,tier2_hospital,1919
2,national,ISO27001,cardiology,2002,public,stanford_med,research_center,3031
3,international,HIPAA_compliant,neurology,1977,research_grant,mass_general,mobile_unit,2399
4,local,FedRAMP,pathology,2003,mixed,ucla_health,edge_device,2335
5,international,ISO27001,radiology,1982,mixed,mayo_clinic,tier1_hospital,1659
6,regional,ISO27001,oncology,2017,mixed,johns_hopkins,tier2_hospital,4655
7,regional,HIPAA_compliant,cardiology,1973,private,stanford_med,research_center,642
8,regional,FedRAMP,neurology,1980,research_grant,mass_general,mobile_unit,3887
9,local,FedRAMP,pathology,2002,public,ucla_health,edge_device,1910
