node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,1965,public,mayo_clinic,tier1_hospital,1619
1,regional,FedRAMP,oncology,1993,private,johns_hopkins,tier2_hospital,4537
2,local,ISO27001,cardiology,1984,public,stanford_med,research_center,3043
3,local,HIPAA_compliant,neurology,2003,private,mass_general,mobile_unit,2745
4,regional,SOC2,pathology,1978,private,ucla_health,edge_device,1778
5,local,ISO27001,radiology,1980,mixed,mayo_clinic,tier1_hospital,4510
6,national,SOC2,oncology,1973,public,johns_hopkins,tier2_hospital,4988
7,national,SOC2,cardiology,2014,mixed,stanford_med,research_center,290
8,local,ISO27001,neurology,1963,mixed,mass_general,mobile_unit,3361
9,international,FedRAMP,pathology,1979,public,ucla_health,edge_device,529
