node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,PIPEDA,8,256,tier1_hospital,0.994,high,50000
1,clinic_001,1000,tier_2,32,PIPEDA,8,64,tier2_hospital,0.952,critical,20000
2,research_center_002,10000,tier_3,256,PIPEDA,8,512,research_center,1.0,high,100000
3,mobile_unit_003,1000,tier_1,16,HIPAA,2,16,mobile_unit,0.851,critical,1000
4,edge_device_004,100,tier_2,2,HIPAA,1,8,edge_device,0.815,critical,500
5,hospital_005,10000,tier_1,128,HIPAA,16,512,tier1_hospital,0.971,high,20000
6,clinic_006,1000,tier_2,32,local,4,128,tier2_hospital,0.963,critical,5000
7,research_center_007,5000,tier_3,128,PIPEDA,8,512,research_center,0.991,critical,20000
8,mobile_unit_008,500,tier_1,8,local,2,64,mobile_unit,0.763,critical,1000
9,edge_device_009,500,tier_2,2,PIPEDA,0,16,edge_device,0.701,high,1000
10,hospital_010,5000,tier_1,64,HIPAA,8,128,tier1_hospital,0.95,high,10000
11,clinic_011,1000,tier_2,16,HIPAA,4,64,tier2_hospital,0.976,high,5000
12,research_center_012,10000,tier_3,128,PIPEDA,16,512,research_center,1.0,high,50000
13,mobile_unit_013,500,tier_1,16,GDPR,2,32,mobile_unit,0.766,standard,2000
14,edge_device_014,100,tier_2,4,PIPEDA,1,32,edge_device,0.804,critical,500
15,hospital_015,10000,tier_1,128,GDPR,4,256,tier1_hospital,0.967,critical,20000
16,clinic_016,1000,tier_2,32,GDPR,8,64,tier2_hospital,0.96,high,10000
17,research_center_017,5000,tier_3,256,GDPR,8,512,research_center,1.0,critical,100000
18,mobile_unit_018,1000,tier_1,16,GDPR,2,32,mobile_unit,0.82,high,2000
19,edge_device_019,100,tier_2,2,HIPAA,1,8,edge_device,0.782,critical,500
