timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753356141.1354675,1,5,"[2, 3, 4, 0]",4,0.8,0.8,"{2: 1.0, 3: 1.0, 4: 1.0, 0: 1.0}",,,
1753356164.3737211,2,5,"[2, 3, 0, 1]",4,0.8,0.8,"{2: 1.0, 3: 1.0, 0: 1.0, 1: 1.0}",,,
1753356183.855352,3,5,"[2, 4, 3, 0]",4,0.8,0.8,"{2: 1.0, 4: 1.0, 3: 1.0, 0: 1.0}",,,
1753356191.2789917,4,5,"[1, 4, 0, 2]",4,0.8,0.8,"{1: 1.0, 4: 1.0, 0: 1.0, 2: 1.0}",,,
1753356198.6139674,5,5,"[4, 0, 2, 1]",4,0.8,0.8,"{4: 1.0, 0: 1.0, 2: 1.0, 1: 1.0}",,,
1753356205.8414419,6,5,"[0, 1, 4, 3]",4,0.8,0.8,"{0: 1.0, 1: 1.0, 4: 1.0, 3: 1.0}",,,
1753356213.1603284,7,5,"[4, 3, 2, 0]",4,0.8,0.8,"{4: 1.0, 3: 1.0, 2: 1.0, 0: 1.0}",,,
1753356220.6051815,8,5,"[4, 0, 3, 2]",4,0.8,0.8,"{4: 1.0, 0: 1.0, 3: 1.0, 2: 1.0}",,,
1753356228.1199443,9,5,"[0, 1, 4, 3]",4,0.8,0.8,"{0: 1.0, 1: 1.0, 4: 1.0, 3: 1.0}",,,
1753356235.5954487,10,5,"[1, 2, 3, 4]",4,0.8,0.8,"{1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}",,,
