param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.2924141883850098, 'mean': -0.0026820385828614235, 'std': 0.1939888298511505}",1,0,1,1749442306.5839264,parameter_transfer
"{'norm': 3.2924141883850098, 'mean': -0.0026820385828614235, 'std': 0.1939888298511505}",1,0,2,1749442306.5839264,parameter_transfer
"{'norm': 3.2924141883850098, 'mean': -0.0026820385828614235, 'std': 0.1939888298511505}",1,0,3,1749442306.5839264,parameter_transfer
"{'norm': 3.2924141883850098, 'mean': -0.0026820385828614235, 'std': 0.1939888298511505}",1,0,4,1749442306.5839264,parameter_transfer
"{'norm': 3.2924141883850098, 'mean': -0.0026820385828614235, 'std': 0.1939888298511505}",1,0,5,1749442306.5839264,parameter_transfer
"{'norm': 3.2924141883850098, 'mean': -0.0026820385828614235, 'std': 0.1939888298511505}",1,0,6,1749442306.5839264,parameter_transfer
"{'norm': 3.2924141883850098, 'mean': -0.0026820385828614235, 'std': 0.1939888298511505}",1,0,7,1749442306.5839264,parameter_transfer
"{'norm': 3.2924141883850098, 'mean': -0.0026820385828614235, 'std': 0.1939888298511505}",1,0,8,1749442306.5839264,parameter_transfer
"{'norm': 3.2924141883850098, 'mean': -0.0026820385828614235, 'std': 0.1939888298511505}",1,0,9,1749442306.5839264,parameter_transfer
"{'norm': 3.2830398082733154, 'mean': -0.0029941482935100794, 'std': 0.1934318095445633}",1,1,0,1749442306.5839965,parameter_transfer
"{'norm': 3.2830398082733154, 'mean': -0.0029941482935100794, 'std': 0.1934318095445633}",1,1,2,1749442306.5839965,parameter_transfer
"{'norm': 3.2830398082733154, 'mean': -0.0029941482935100794, 'std': 0.1934318095445633}",1,1,3,1749442306.5839965,parameter_transfer
"{'norm': 3.2830398082733154, 'mean': -0.0029941482935100794, 'std': 0.1934318095445633}",1,1,4,1749442306.5839965,parameter_transfer
"{'norm': 3.2830398082733154, 'mean': -0.0029941482935100794, 'std': 0.1934318095445633}",1,1,5,1749442306.5839965,parameter_transfer
"{'norm': 3.2830398082733154, 'mean': -0.0029941482935100794, 'std': 0.1934318095445633}",1,1,6,1749442306.5839965,parameter_transfer
"{'norm': 3.2830398082733154, 'mean': -0.0029941482935100794, 'std': 0.1934318095445633}",1,1,7,1749442306.5839965,parameter_transfer
"{'norm': 3.2830398082733154, 'mean': -0.0029941482935100794, 'std': 0.1934318095445633}",1,1,8,1749442306.5839965,parameter_transfer
"{'norm': 3.2830398082733154, 'mean': -0.0029941482935100794, 'std': 0.1934318095445633}",1,1,9,1749442306.5839965,parameter_transfer
"{'norm': 3.2830398082733154, 'mean': -0.0029941482935100794, 'std': 0.1934318095445633}",1,2,0,1749442306.5840325,parameter_transfer
