node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,1970,public,mayo_clinic,tier1_hospital,4179
1,international,HIPAA_compliant,oncology,1993,mixed,johns_hopkins,tier2_hospital,3374
2,regional,SOC2,cardiology,1965,research_grant,stanford_med,research_center,4946
3,international,FedRAMP,neurology,2011,research_grant,mass_general,mobile_unit,2596
4,national,FedRAMP,pathology,2013,research_grant,ucla_health,edge_device,449
5,national,SOC2,radiology,1959,mixed,mayo_clinic,tier1_hospital,311
6,national,FedRAMP,oncology,2009,mixed,johns_hopkins,tier2_hospital,4024
7,local,SOC2,cardiology,1960,mixed,stanford_med,research_center,1957
8,international,SOC2,neurology,1960,public,mass_general,mobile_unit,2987
9,national,ISO27001,pathology,1953,research_grant,ucla_health,edge_device,2354
10,regional,ISO27001,radiology,1963,private,mayo_clinic,tier1_hospital,3784
11,international,SOC2,oncology,1981,research_grant,johns_hopkins,tier2_hospital,3042
12,international,SOC2,cardiology,2009,private,stanford_med,research_center,4539
13,regional,HIPAA_compliant,neurology,1959,research_grant,mass_general,mobile_unit,128
14,regional,FedRAMP,pathology,1985,research_grant,ucla_health,edge_device,3312
