node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.998564,-92.514249,north_america,America/Chicago
1,Baltimore,USA,39.290507,-76.609979,europe,America/New_York
2,Palo Alto,USA,37.419724,-122.102899,asia_pacific,America/Los_Angeles
3,Boston,USA,42.368001,-71.009672,south_america,America/New_York
4,Los Angeles,USA,34.091584,-118.274954,africa,America/Los_Angeles
5,London,UK,51.499805,-0.091776,north_america,Europe/London
6,Paris,France,48.873358,2.387734,europe,Europe/Paris
7,Tokyo,Japan,35.634306,139.620035,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.380437,103.853343,south_america,Asia/Singapore
9,Sydney,Australia,-33.828151,151.227361,africa,Australia/Sydney
10,Rochester,USA,44.026848,-92.482754,north_america,America/Chicago
11,Baltimore,USA,39.30258,-76.640589,europe,America/New_York
12,Palo Alto,USA,37.461653,-122.124835,asia_pacific,America/Los_Angeles
13,Boston,USA,42.390573,-71.026364,south_america,America/New_York
14,Los Angeles,USA,34.037602,-118.279924,africa,America/Los_Angeles
