node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,2014,private,mayo_clinic,tier1_hospital,1795
1,local,FedRAMP,oncology,1973,public,johns_hopkins,tier2_hospital,2768
2,local,ISO27001,cardiology,1965,private,stanford_med,research_center,1355
3,local,FedRAMP,neurology,1950,private,mass_general,mobile_unit,2078
4,local,HIPAA_compliant,pathology,1994,research_grant,ucla_health,edge_device,1142
5,national,FedRAMP,radiology,1984,mixed,mayo_clinic,tier1_hospital,1069
6,national,ISO27001,oncology,1961,research_grant,johns_hopkins,tier2_hospital,2061
7,international,HIPAA_compliant,cardiology,2015,public,stanford_med,research_center,2095
8,local,HIPAA_compliant,neurology,1990,research_grant,mass_general,mobile_unit,3266
9,local,SOC2,pathology,1982,public,ucla_health,edge_device,3192
