node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,PIPEDA,16,512,tier1_hospital,0.952,high,10000
1,clinic_001,5000,tier_2,16,PIPEDA,8,64,tier2_hospital,0.908,critical,10000
2,research_center_002,10000,tier_3,128,PIPEDA,16,512,research_center,0.993,standard,20000
3,mobile_unit_003,100,tier_1,4,HIPAA,1,64,mobile_unit,0.806,critical,1000
4,edge_device_004,50,tier_2,8,local,1,8,edge_device,0.708,high,2000
5,hospital_005,5000,tier_1,128,PIPEDA,8,256,tier1_hospital,0.962,critical,10000
6,clinic_006,2000,tier_2,64,HIPAA,4,64,tier2_hospital,0.913,high,20000
7,research_center_007,20000,tier_3,64,local,8,512,research_center,0.995,high,50000
8,mobile_unit_008,500,tier_1,16,local,2,16,mobile_unit,0.859,critical,5000
9,edge_device_009,500,tier_2,2,HIPAA,1,32,edge_device,0.801,high,2000
