node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,PIPEDA,4,512,tier1_hospital,0.984,standard,20000
1,clinic_001,1000,tier_2,64,GDPR,8,128,tier2_hospital,0.922,high,5000
2,research_center_002,20000,tier_3,128,local,32,1024,research_center,0.992,standard,50000
3,mobile_unit_003,1000,tier_1,4,HIPAA,1,16,mobile_unit,0.752,standard,2000
4,edge_device_004,50,tier_2,2,local,0,16,edge_device,0.837,high,500
5,hospital_005,2000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.999,high,50000
6,clinic_006,1000,tier_2,64,GDPR,2,256,tier2_hospital,0.903,high,5000
7,research_center_007,10000,tier_3,256,PIPEDA,8,512,research_center,0.993,critical,100000
8,mobile_unit_008,500,tier_1,8,GDPR,1,32,mobile_unit,0.763,standard,5000
9,edge_device_009,50,tier_2,8,HIPAA,0,16,edge_device,0.855,high,1000
