node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,local,8,128,tier1_hospital,0.984,high,20000
1,clinic_001,2000,tier_2,64,HIPAA,4,64,tier2_hospital,0.927,standard,10000
2,research_center_002,5000,tier_3,128,HIPAA,32,512,research_center,0.987,critical,20000
3,mobile_unit_003,500,tier_1,8,HIPAA,2,64,mobile_unit,0.889,critical,5000
4,edge_device_004,500,tier_2,4,local,1,16,edge_device,0.84,high,500
5,hospital_005,2000,tier_1,32,HIPAA,8,512,tier1_hospital,0.981,high,50000
6,clinic_006,1000,tier_2,32,PIPEDA,2,128,tier2_hospital,0.925,high,10000
7,research_center_007,20000,tier_3,64,HIPAA,32,512,research_center,0.985,standard,20000
8,mobile_unit_008,500,tier_1,8,HIPAA,1,32,mobile_unit,0.824,standard,1000
9,edge_device_009,100,tier_2,4,GDPR,0,16,edge_device,0.739,high,1000
