node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,GDPR,16,512,tier1_hospital,0.977,critical,20000
1,clinic_001,2000,tier_2,64,HIPAA,2,128,tier2_hospital,0.978,standard,20000
2,research_center_002,20000,tier_3,256,PIPEDA,32,1024,research_center,0.987,standard,100000
3,mobile_unit_003,1000,tier_1,8,PIPEDA,2,64,mobile_unit,0.811,standard,1000
4,edge_device_004,50,tier_2,8,GDPR,1,8,edge_device,0.819,high,1000
5,hospital_005,5000,tier_1,32,HIPAA,4,128,tier1_hospital,0.998,standard,20000
6,clinic_006,1000,tier_2,64,local,4,64,tier2_hospital,0.97,standard,20000
7,research_center_007,5000,tier_3,128,GDPR,16,256,research_center,1.0,standard,20000
8,mobile_unit_008,1000,tier_1,4,local,2,32,mobile_unit,0.762,high,2000
9,edge_device_009,100,tier_2,2,PIPEDA,1,8,edge_device,0.78,high,1000
10,hospital_010,2000,tier_1,64,HIPAA,16,512,tier1_hospital,0.972,high,50000
11,clinic_011,2000,tier_2,32,PIPEDA,8,64,tier2_hospital,0.909,standard,5000
12,research_center_012,5000,tier_3,64,local,8,256,research_center,0.98,high,100000
13,mobile_unit_013,100,tier_1,4,HIPAA,1,64,mobile_unit,0.785,standard,2000
14,edge_device_014,100,tier_2,2,GDPR,1,32,edge_device,0.701,critical,500
15,hospital_015,5000,tier_1,64,local,8,256,tier1_hospital,0.958,critical,50000
16,clinic_016,2000,tier_2,64,local,2,64,tier2_hospital,0.98,critical,10000
17,research_center_017,10000,tier_3,256,local,8,512,research_center,0.984,high,100000
18,mobile_unit_018,100,tier_1,8,GDPR,2,16,mobile_unit,0.769,critical,5000
19,edge_device_019,500,tier_2,8,local,0,32,edge_device,0.794,high,2000
