activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749402600.2906156,1
aggregation,,True,,,1,GossipAvg,1749402652.2083185,
aggregation,,False,,,1,GossipAvg,1749402652.2083335,
aggregation,,False,,,1,GossipAvg,1749402652.2083435,
aggregation,,False,,,1,GossipAvg,1749402652.2083519,
aggregation,,False,,,1,GossipAvg,1749402652.208361,
model_update,,,,2.644568755731828,1,,1749402654.427194,
local_training,,,{},,2,,1749402654.920656,1
aggregation,,True,,,2,GossipAvg,1749402697.7277675,
aggregation,,False,,,2,GossipAvg,1749402697.7277963,
aggregation,,False,,,2,GossipAvg,1749402697.7278066,
aggregation,,False,,,2,GossipAvg,1749402697.7278156,
aggregation,,False,,,2,GossipAvg,1749402697.7278244,
model_update,,,,2.7371368810947145,2,,1749402699.4579687,
local_training,,,{},,3,,1749402699.9480722,1
aggregation,,True,,,3,GossipAvg,1749402742.188128,
aggregation,,False,,,3,GossipAvg,1749402742.1881404,
aggregation,,False,,,3,GossipAvg,1749402742.1881497,
aggregation,,False,,,3,GossipAvg,1749402742.188159,
aggregation,,False,,,3,GossipAvg,1749402742.1881666,
model_update,,,,2.736692950734452,3,,1749402743.955848,
