node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.024606,-92.462363,north_america,America/Chicago
1,Baltimore,USA,39.282305,-76.632557,europe,America/New_York
2,Palo Alto,USA,37.490355,-122.150609,asia_pacific,America/Los_Angeles
3,Boston,USA,42.405306,-71.07078,south_america,America/New_York
4,Los Angeles,USA,34.085905,-118.212243,africa,America/Los_Angeles
5,London,UK,51.516961,-0.077852,north_america,Europe/London
6,Paris,France,48.813365,2.327549,europe,Europe/Paris
7,Tokyo,Japan,35.710259,139.67977,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.372216,103.832585,south_america,Asia/Singapore
9,Sydney,Australia,-33.849686,151.172758,africa,Australia/Sydney
