node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,PIPEDA,16,256,tier1_hospital,0.995,standard,20000
1,clinic_001,1000,tier_2,32,PIPEDA,4,64,tier2_hospital,0.926,high,20000
2,research_center_002,5000,tier_3,128,PIPEDA,32,512,research_center,0.997,critical,20000
3,mobile_unit_003,1000,tier_1,8,GDPR,2,32,mobile_unit,0.78,standard,1000
4,edge_device_004,50,tier_2,8,local,0,8,edge_device,0.866,high,2000
5,hospital_005,10000,tier_1,64,HIPAA,4,512,tier1_hospital,0.952,critical,10000
6,clinic_006,1000,tier_2,32,GDPR,8,128,tier2_hospital,0.902,high,20000
7,research_center_007,10000,tier_3,64,GDPR,32,512,research_center,0.982,critical,100000
8,mobile_unit_008,500,tier_1,4,HIPAA,2,64,mobile_unit,0.838,standard,2000
9,edge_device_009,50,tier_2,8,local,0,32,edge_device,0.756,standard,2000
10,hospital_010,5000,tier_1,32,local,8,128,tier1_hospital,0.976,high,20000
11,clinic_011,2000,tier_2,64,GDPR,2,64,tier2_hospital,0.949,critical,5000
12,research_center_012,10000,tier_3,256,GDPR,32,1024,research_center,0.998,standard,100000
13,mobile_unit_013,1000,tier_1,4,local,1,32,mobile_unit,0.811,standard,1000
14,edge_device_014,100,tier_2,4,PIPEDA,1,8,edge_device,0.9,high,1000
