node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,2006,public,mayo_clinic,tier1_hospital,1489
1,regional,SOC2,oncology,2016,private,johns_hopkins,tier2_hospital,1598
2,international,FedRAMP,cardiology,1958,public,stanford_med,research_center,3099
3,national,HIPAA_compliant,neurology,1981,public,mass_general,mobile_unit,3707
4,regional,ISO27001,pathology,1969,mixed,ucla_health,edge_device,1056
5,international,SOC2,radiology,1956,research_grant,mayo_clinic,tier1_hospital,299
6,national,FedRAMP,oncology,2007,private,johns_hopkins,tier2_hospital,1403
7,regional,SOC2,cardiology,1986,research_grant,stanford_med,research_center,936
8,international,SOC2,neurology,2005,public,mass_general,mobile_unit,405
9,regional,FedRAMP,pathology,1987,public,ucla_health,edge_device,1306
10,regional,SOC2,radiology,1957,private,mayo_clinic,tier1_hospital,4303
11,local,ISO27001,oncology,2006,research_grant,johns_hopkins,tier2_hospital,1608
12,national,HIPAA_compliant,cardiology,2009,research_grant,stanford_med,research_center,2982
13,regional,SOC2,neurology,1993,mixed,mass_general,mobile_unit,3665
14,international,ISO27001,pathology,1976,mixed,ucla_health,edge_device,2332
