node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.974626,-92.512219,north_america,America/Chicago
1,Baltimore,USA,39.317058,-76.580688,europe,America/New_York
2,Palo Alto,USA,37.456188,-122.135538,asia_pacific,America/Los_Angeles
3,Boston,USA,42.397235,-71.035911,south_america,America/New_York
4,Los Angeles,USA,34.077392,-118.224093,africa,America/Los_Angeles
5,London,UK,51.52024,-0.086071,north_america,Europe/London
6,Paris,France,48.816919,2.382542,europe,Europe/Paris
7,Tokyo,Japan,35.681729,139.650719,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.308737,103.775187,south_america,Asia/Singapore
9,Sydney,Australia,-33.877442,151.187687,africa,Australia/Sydney
