node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1964,public,mayo_clinic,tier1_hospital,1449
1,international,SOC2,oncology,1962,public,johns_hopkins,tier2_hospital,3347
2,regional,SOC2,cardiology,1965,mixed,stanford_med,research_center,1172
3,national,SOC2,neurology,2004,mixed,mass_general,mobile_unit,1437
4,local,SOC2,pathology,2007,mixed,ucla_health,edge_device,4276
5,international,FedRAMP,radiology,1950,mixed,mayo_clinic,tier1_hospital,1917
6,national,SOC2,oncology,1960,mixed,johns_hopkins,tier2_hospital,1394
7,national,HIPAA_compliant,cardiology,2008,public,stanford_med,research_center,2873
8,international,HIPAA_compliant,neurology,1971,public,mass_general,mobile_unit,4530
9,local,FedRAMP,pathology,2000,research_grant,ucla_health,edge_device,1883
