timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753352030.9717047,1,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,,
1753352052.2085898,2,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,,
1753352057.836856,3,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,,
1753352063.17522,4,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,,
1753352068.732805,5,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,,
1753352074.1221442,6,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,,
1753352079.7914686,7,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,,
1753352085.4601042,8,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,,
1753352090.8889585,9,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,,
1753352096.6566951,10,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,1.0,1.0,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,,
