node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.997594,-92.503041,north_america,America/Chicago
1,Baltimore,USA,39.24463,-76.615184,europe,America/New_York
2,Palo Alto,USA,37.420623,-122.10458,asia_pacific,America/Los_Angeles
3,Boston,USA,42.315684,-71.056028,south_america,America/New_York
4,Los Angeles,USA,34.054912,-118.290753,africa,America/Los_Angeles
5,London,UK,51.532045,-0.138932,north_america,Europe/London
6,Paris,France,48.832916,2.347018,europe,Europe/Paris
7,Tokyo,Japan,35.680008,139.679183,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.330671,103.805758,south_america,Asia/Singapore
9,Sydney,Australia,-33.865996,151.230352,africa,Australia/Sydney
