node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,PIPEDA,16,512,tier1_hospital,0.972,standard,50000
1,clinic_001,5000,tier_2,64,local,2,256,tier2_hospital,0.956,critical,20000
2,research_center_002,20000,tier_3,64,PIPEDA,16,1024,research_center,0.988,standard,50000
3,mobile_unit_003,100,tier_1,4,HIPAA,1,32,mobile_unit,0.776,critical,1000
4,edge_device_004,50,tier_2,2,GDPR,0,32,edge_device,0.839,high,500
5,hospital_005,2000,tier_1,64,local,4,128,tier1_hospital,0.994,standard,10000
6,clinic_006,2000,tier_2,16,PIPEDA,2,64,tier2_hospital,0.901,standard,20000
7,research_center_007,10000,tier_3,256,GDPR,8,1024,research_center,0.995,critical,100000
8,mobile_unit_008,1000,tier_1,16,PIPEDA,2,16,mobile_unit,0.818,critical,5000
9,edge_device_009,100,tier_2,8,HIPAA,1,8,edge_device,0.72,standard,1000
