node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,local,FedRAMP,Rochester,USA,radiology,1955,public,mayo_clinic,tier1_hospital,north_america,981,America/Chicago
1,local,ISO27001,Baltimore,USA,oncology,1963,private,johns_hopkins,tier2_hospital,europe,4758,America/New_York
2,regional,ISO27001,Palo Alto,USA,cardiology,1970,mixed,stanford_med,research_center,asia_pacific,4140,America/Los_Angeles
3,local,SOC2,Boston,USA,neurology,1954,public,mass_general,mobile_unit,south_america,1020,America/New_York
4,international,FedRAMP,Los Angeles,USA,pathology,1956,private,ucla_health,edge_device,africa,2417,America/Los_Angeles
5,regional,HIPAA_compliant,London,UK,radiology,1991,public,mayo_clinic,tier1_hospital,north_america,2285,Europe/London
6,national,FedRAMP,Paris,France,oncology,1978,private,johns_hopkins,tier2_hospital,europe,1155,Europe/Paris
7,local,SOC2,Tokyo,Japan,cardiology,1988,public,stanford_med,research_center,asia_pacific,4260,Asia/Tokyo
8,regional,SOC2,Singapore,Singapore,neurology,2017,private,mass_general,mobile_unit,south_america,4341,Asia/Singapore
9,national,SOC2,Sydney,Australia,pathology,1959,private,ucla_health,edge_device,africa,920,Australia/Sydney
