activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749451396.1490204,1
aggregation,,False,,,1,GossipAvg,1749451412.4151065,
aggregation,,False,,,1,GossipAvg,1749451412.415125,
aggregation,,False,,,1,GossipAvg,1749451412.4151378,
aggregation,,False,,,1,GossipAvg,1749451412.4151492,
aggregation,,False,,,1,GossipAvg,1749451412.4151614,
aggregation,,False,,,1,GossipAvg,1749451412.415172,
aggregation,,False,,,1,GossipAvg,1749451412.415191,
aggregation,,True,,,1,GossipAvg,1749451412.4152386,
aggregation,,False,,,1,GossipAvg,1749451412.4152505,
aggregation,,False,,,1,GossipAvg,1749451412.4152613,
model_update,,,,0.34939929642762096,1,,1749451420.677373,
local_training,,,{},,2,,1749451421.180266,1
aggregation,,False,,,2,GossipAvg,1749451462.0389595,
aggregation,,False,,,2,GossipAvg,1749451462.038985,
aggregation,,False,,,2,GossipAvg,1749451462.0389972,
aggregation,,False,,,2,GossipAvg,1749451462.0390086,
aggregation,,False,,,2,GossipAvg,1749451462.0390205,
aggregation,,False,,,2,GossipAvg,1749451462.0390322,
aggregation,,False,,,2,GossipAvg,1749451462.0390427,
aggregation,,True,,,2,GossipAvg,1749451462.039053,
aggregation,,False,,,2,GossipAvg,1749451462.0390832,
aggregation,,False,,,2,GossipAvg,1749451462.0390935,
model_update,,,,2.342780866156855,2,,1749451470.4621782,
local_training,,,{},,3,,1749451470.957251,1
aggregation,,False,,,3,GossipAvg,1749451500.6232395,
aggregation,,False,,,3,GossipAvg,1749451500.6232572,
aggregation,,False,,,3,GossipAvg,1749451500.6233373,
aggregation,,False,,,3,GossipAvg,1749451500.623348,
aggregation,,False,,,3,GossipAvg,1749451500.6233592,
aggregation,,False,,,3,GossipAvg,1749451500.6233714,
aggregation,,False,,,3,GossipAvg,1749451500.6233819,
aggregation,,True,,,3,GossipAvg,1749451500.6233916,
aggregation,,False,,,3,GossipAvg,1749451500.6234043,
aggregation,,False,,,3,GossipAvg,1749451500.6234143,
model_update,,,,2.4774640135222112,3,,1749451509.0135696,
