node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.027449,-92.508204,north_america,America/Chicago
1,Baltimore,USA,39.322026,-76.627494,europe,America/New_York
2,Palo Alto,USA,37.45877,-122.14744,asia_pacific,America/Los_Angeles
3,Boston,USA,42.376829,-71.040755,south_america,America/New_York
4,Los Angeles,USA,34.083154,-118.251896,africa,America/Los_Angeles
5,London,UK,51.497984,-0.115505,north_america,Europe/London
6,Paris,France,48.812739,2.374217,europe,Europe/Paris
7,Tokyo,Japan,35.679261,139.65705,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.396266,103.835785,south_america,Asia/Singapore
9,Sydney,Australia,-33.829583,151.192526,africa,Australia/Sydney
