node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.973,high,10000
1,clinic_001,2000,tier_2,32,HIPAA,8,128,tier2_hospital,0.959,standard,10000
2,research_center_002,5000,tier_3,64,PIPEDA,16,512,research_center,0.993,critical,50000
3,mobile_unit_003,1000,tier_1,16,HIPAA,2,16,mobile_unit,0.753,critical,1000
4,edge_device_004,50,tier_2,8,PIPEDA,0,32,edge_device,0.874,standard,500
5,hospital_005,2000,tier_1,128,PIPEDA,8,256,tier1_hospital,0.955,standard,10000
6,clinic_006,5000,tier_2,16,HIPAA,8,64,tier2_hospital,0.942,high,5000
7,research_center_007,5000,tier_3,128,HIPAA,16,512,research_center,0.986,critical,50000
8,mobile_unit_008,1000,tier_1,16,PIPEDA,1,32,mobile_unit,0.818,high,2000
9,edge_device_009,50,tier_2,4,GDPR,1,32,edge_device,0.806,high,2000
10,hospital_010,2000,tier_1,32,GDPR,16,256,tier1_hospital,0.977,high,10000
11,clinic_011,2000,tier_2,16,GDPR,8,64,tier2_hospital,0.955,standard,5000
12,research_center_012,10000,tier_3,256,GDPR,16,256,research_center,0.981,critical,20000
13,mobile_unit_013,1000,tier_1,4,local,1,64,mobile_unit,0.783,standard,1000
14,edge_device_014,50,tier_2,4,HIPAA,1,32,edge_device,0.834,standard,1000
