edge,weight
0-1,1139.44
0-2,84.03
0-3,5682.1
0-4,97.95
0-5,954.58
0-6,5793.22
0-7,953.48
0-8,424.45
0-9,5984.62
1-2,5843.69
1-3,116.4
1-4,104.44
1-5,1696.28
1-6,1735.18
1-7,4454.5
1-8,2254.06
1-9,5972.25
2-3,2134.27
2-4,975.44
2-5,578.83
2-6,99.23
2-7,114.93
2-8,1630.4
2-9,4077.58
3-4,890.93
3-5,4882.4
3-6,999.79
3-7,465.44
3-8,84.7
3-9,91.95
4-5,869.8
4-6,2375.38
4-7,421.32
4-8,2049.0
4-9,1100.47
5-6,1161.35
5-7,119.97
5-8,1856.71
5-9,107.28
6-7,106.76
6-8,1157.01
6-9,488.84
7-8,1610.02
7-9,1111.26
8-9,5966.75
