param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.2163491249084473, 'mean': -0.0020589828491210938, 'std': 0.18951399624347687}",1,0,,1,1749395323.2405736,parameter_transfer
"{'norm': 3.228670120239258, 'mean': -0.0013854006538167596, 'std': 0.19024617969989777}",1,1,,0,1749395323.240623,parameter_transfer
"{'norm': 3.2257392406463623, 'mean': -0.00133276148699224, 'std': 0.19007383286952972}",1,2,,1,1749395323.2406418,parameter_transfer
"{'norm': 3.23323655128479, 'mean': -0.00137795927003026, 'std': 0.19051530957221985}",1,3,,2,1749395323.2406569,parameter_transfer
"{'norm': 3.2184741497039795, 'mean': -0.0013724541058763862, 'std': 0.1896454393863678}",1,4,,3,1749395323.2406702,parameter_transfer
"{'norm': 3.2173683643341064, 'mean': -0.0012456245021894574, 'std': 0.18958115577697754}",1,5,,4,1749395323.240685,parameter_transfer
"{'norm': 3.228938341140747, 'mean': -0.0019018476596102118, 'std': 0.1902575045824051}",1,6,,5,1749395323.240699,parameter_transfer
"{'norm': 3.2283473014831543, 'mean': -0.0010113964090123773, 'std': 0.19022950530052185}",1,7,,6,1749395323.2407131,parameter_transfer
"{'norm': 3.2304158210754395, 'mean': -0.0009477759595029056, 'std': 0.1903517097234726}",1,8,,7,1749395323.2407267,parameter_transfer
"{'norm': 3.231492042541504, 'mean': -0.0009376273956149817, 'std': 0.1904151737689972}",1,9,,8,1749395323.2407396,parameter_transfer
"{'norm': 3.2162535190582275, 'mean': -0.001462482730858028, 'std': 0.1895139217376709}",1,10,,9,1749395323.2407527,parameter_transfer
"{'norm': 3.23730731010437, 'mean': -0.0018318088259547949, 'std': 0.1907513588666916}",1,11,,10,1749395323.2407672,parameter_transfer
"{'norm': 3.2261054515838623, 'mean': -0.001417405903339386, 'std': 0.19009479880332947}",1,12,,11,1749395323.2407806,parameter_transfer
"{'norm': 3.215167999267578, 'mean': -0.0009690597653388977, 'std': 0.189453125}",1,13,,12,1749395323.2407937,parameter_transfer
"{'norm': 3.225837469100952, 'mean': -0.0015752249164506793, 'std': 0.1900777816772461}",1,14,,13,1749395323.2408068,parameter_transfer
,1,1,GossipAvg,0,1749395323.2408264,aggregation
,1,0,GossipAvg,1,1749395323.2408495,aggregation
,1,1,GossipAvg,2,1749395323.2408578,aggregation
,1,2,GossipAvg,3,1749395323.240865,aggregation
,1,3,GossipAvg,4,1749395323.2408714,aggregation
,1,4,GossipAvg,5,1749395323.2408776,aggregation
,1,5,GossipAvg,6,1749395323.240884,aggregation
,1,6,GossipAvg,7,1749395323.2409248,aggregation
,1,7,GossipAvg,8,1749395323.2409327,aggregation
,1,8,GossipAvg,9,1749395323.2409384,aggregation
,1,9,GossipAvg,10,1749395323.2409444,aggregation
,1,10,GossipAvg,11,1749395323.2409503,aggregation
,1,11,GossipAvg,12,1749395323.2409596,aggregation
,1,12,GossipAvg,13,1749395323.2409656,aggregation
,1,13,GossipAvg,14,1749395323.2409728,aggregation
"{'norm': 3.215912103652954, 'mean': -0.001509784022346139, 'std': 0.18949343264102936}",2,0,,1,1749395325.543317,parameter_transfer
"{'norm': 3.2224857807159424, 'mean': -0.0010417947778478265, 'std': 0.18988393247127533}",2,1,,0,1749395325.5433638,parameter_transfer
"{'norm': 3.2253894805908203, 'mean': -0.0006053547258488834, 'std': 0.1900569349527359}",2,2,,1,1749395325.543384,parameter_transfer
"{'norm': 3.224653959274292, 'mean': -0.0009882880840450525, 'std': 0.19001199305057526}",2,3,,2,1749395325.5434039,parameter_transfer
"{'norm': 3.22147798538208, 'mean': -0.0006266633863560855, 'std': 0.1898263841867447}",2,4,,3,1749395325.5434215,parameter_transfer
"{'norm': 3.227771520614624, 'mean': -0.0009123708005063236, 'std': 0.19019606709480286}",2,5,,4,1749395325.5434377,parameter_transfer
"{'norm': 3.222999095916748, 'mean': -0.0016061895294114947, 'std': 0.18991026282310486}",2,6,,5,1749395325.5434525,parameter_transfer
"{'norm': 3.233022451400757, 'mean': -0.0007355792913585901, 'std': 0.190506249666214}",2,7,,6,1749395325.5434663,parameter_transfer
"{'norm': 3.2381815910339355, 'mean': -0.0007586876745335758, 'std': 0.1908101737499237}",2,8,,7,1749395325.5434802,parameter_transfer
"{'norm': 3.2227444648742676, 'mean': -0.0012506296625360847, 'std': 0.18989792466163635}",2,9,,8,1749395325.543493,parameter_transfer
"{'norm': 3.235671043395996, 'mean': -0.0015077143907546997, 'std': 0.19065777957439423}",2,10,,9,1749395325.543596,parameter_transfer
"{'norm': 3.226706027984619, 'mean': -0.0011500277323648334, 'std': 0.1901320219039917}",2,11,,10,1749395325.543612,parameter_transfer
"{'norm': 3.2386586666107178, 'mean': -0.0020519362296909094, 'std': 0.19082877039909363}",2,12,,11,1749395325.543626,parameter_transfer
