timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753393673.6535606,1,10,"[0, 9, 8, 1, 4, 3, 7, 6]",8,0.8,0.8,"{0: 1.0, 9: 1.0, 8: 1.0, 1: 1.0, 4: 1.0, 3: 1.0, 7: 1.0, 6: 1.0}",,,
1753393699.5054593,2,10,"[4, 6, 7, 0, 1, 3, 2, 5]",8,0.8,0.8,"{4: 1.0, 6: 1.0, 7: 1.0, 0: 1.0, 1: 1.0, 3: 1.0, 2: 1.0, 5: 1.0}",,,
1753393721.102392,3,10,"[7, 2, 6, 8, 1, 0, 4, 3]",8,0.8,0.8,"{7: 1.0, 2: 1.0, 6: 1.0, 8: 1.0, 1: 1.0, 0: 1.0, 4: 1.0, 3: 1.0}",,,
1753393729.3588974,4,10,"[3, 8, 1, 4, 7, 0, 9, 6]",8,0.8,0.8,"{3: 1.0, 8: 1.0, 1: 1.0, 4: 1.0, 7: 1.0, 0: 1.0, 9: 1.0, 6: 1.0}",,,
1753393737.5612793,5,10,"[5, 2, 8, 0, 6, 9, 1, 4]",8,0.8,0.8,"{5: 1.0, 2: 1.0, 8: 1.0, 0: 1.0, 6: 1.0, 9: 1.0, 1: 1.0, 4: 1.0}",,,
1753393745.4956264,6,10,"[1, 4, 7, 0, 8, 3, 6, 9]",8,0.8,0.8,"{1: 1.0, 4: 1.0, 7: 1.0, 0: 1.0, 8: 1.0, 3: 1.0, 6: 1.0, 9: 1.0}",,,
1753393753.608902,7,10,"[3, 0, 6, 1, 5, 9, 4, 7]",8,0.8,0.8,"{3: 1.0, 0: 1.0, 6: 1.0, 1: 1.0, 5: 1.0, 9: 1.0, 4: 1.0, 7: 1.0}",,,
1753393761.4618208,8,10,"[6, 8, 4, 3, 2, 7, 5, 9]",8,0.8,0.8,"{6: 1.0, 8: 1.0, 4: 1.0, 3: 1.0, 2: 1.0, 7: 1.0, 5: 1.0, 9: 1.0}",,,
1753393769.6255417,9,10,"[6, 1, 5, 2, 0, 3, 4, 8]",8,0.8,0.8,"{6: 1.0, 1: 1.0, 5: 1.0, 2: 1.0, 0: 1.0, 3: 1.0, 4: 1.0, 8: 1.0}",,,
1753393777.8614497,10,10,"[3, 6, 7, 9, 2, 5, 1, 0]",8,0.8,0.8,"{3: 1.0, 6: 1.0, 7: 1.0, 9: 1.0, 2: 1.0, 5: 1.0, 1: 1.0, 0: 1.0}",,,
