edge,weight
0-1,537.11
0-2,1162.82
0-3,2102.84
0-4,1691.92
0-5,570.15
0-6,2369.0
0-7,5373.79
0-8,883.11
0-9,1119.9
1-2,5434.59
1-3,2044.09
1-4,5372.22
1-5,1975.43
1-6,1041.05
1-7,1010.56
1-8,4804.49
1-9,91.43
2-3,1135.2
2-4,535.49
2-5,920.26
2-6,5408.67
2-7,5240.46
2-8,104.92
2-9,571.91
3-4,581.42
3-5,5921.69
3-6,1805.22
3-7,1609.9
3-8,101.78
3-9,482.41
4-5,86.61
4-6,4462.12
4-7,416.72
4-8,1100.96
4-9,2247.87
5-6,4581.13
5-7,117.65
5-8,80.9
5-9,1764.94
6-7,1091.14
6-8,4481.52
6-9,87.61
7-8,2359.15
7-9,4589.35
8-9,831.93
