node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,GDPR,16,256,tier1_hospital,0.966,high,10000
1,clinic_001,2000,tier_2,64,local,8,256,tier2_hospital,0.962,critical,20000
2,research_center_002,5000,tier_3,64,HIPAA,8,1024,research_center,0.99,standard,50000
3,mobile_unit_003,500,tier_1,4,GDPR,2,16,mobile_unit,0.855,high,5000
4,edge_device_004,100,tier_2,8,HIPAA,0,16,edge_device,0.704,critical,500
5,hospital_005,5000,tier_1,32,HIPAA,16,128,tier1_hospital,0.965,critical,10000
6,clinic_006,5000,tier_2,32,local,4,64,tier2_hospital,0.911,standard,10000
7,research_center_007,5000,tier_3,64,local,8,1024,research_center,0.981,critical,50000
8,mobile_unit_008,1000,tier_1,4,PIPEDA,2,16,mobile_unit,0.86,critical,2000
9,edge_device_009,100,tier_2,4,HIPAA,1,8,edge_device,0.771,high,500
