round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.3110949993133545,3.3110949993133545,3.3110949993133545,3.3110949993133545,3.337705373764038,3.3110949993133545,3.3110949993133545,3.3110949993133545,3.3110949993133545,3.3110949993133545,3.3110949993133545,3.3110949993133545,3.3175647258758545,3.329794406890869,3.3110949993133545,3.3110949993133545,3.3192334175109863,3.3110949993133545,3.3110949993133545,3.3110949993133545
2,3.31181001663208,3.3118174076080322,3.31181001663208,3.31181001663208,3.3252310752868652,3.31181001663208,3.3169589042663574,3.31181001663208,3.31181001663208,3.31181001663208,3.31181001663208,3.31181001663208,3.31181001663208,3.31181001663208,3.31181001663208,3.31181001663208,3.31181001663208,3.3238110542297363,3.31181001663208,3.31181001663208
3,3.3112761974334717,3.3169076442718506,3.3112761974334717,3.3240151405334473,3.3143436908721924,3.3112761974334717,3.3112761974334717,3.3112761974334717,3.3112761974334717,3.3112761974334717,3.3112761974334717,3.328935146331787,3.3112761974334717,3.3112761974334717,3.3112761974334717,3.3112761974334717,3.3112761974334717,3.3112761974334717,3.3112761974334717,3.3112761974334717
4,3.31197190284729,3.31197190284729,3.3176934719085693,3.31197190284729,3.31197190284729,3.31197190284729,3.31197190284729,3.31197190284729,3.315084457397461,3.31197190284729,3.31197190284729,3.31197190284729,3.3110432624816895,3.3199446201324463,3.31197190284729,3.31197190284729,3.31197190284729,3.31197190284729,3.31197190284729,3.31197190284729
5,3.311291456222534,3.311291456222534,3.311291456222534,3.311291456222534,3.311291456222534,3.3151416778564453,3.311291456222534,3.33486270904541,3.311291456222534,3.311291456222534,3.311291456222534,3.311291456222534,3.311291456222534,3.3128960132598877,3.311291456222534,3.311291456222534,3.311291456222534,3.311291456222534,3.311291456222534,3.317129611968994
6,3.3116884231567383,3.3116884231567383,3.3116884231567383,3.306082010269165,3.3116884231567383,3.3116884231567383,3.318148374557495,3.3116884231567383,3.3116884231567383,3.3116884231567383,3.3116884231567383,3.315645933151245,3.3116884231567383,3.3116884231567383,3.3116884231567383,3.3116884231567383,3.3116884231567383,3.316742181777954,3.3116884231567383,3.3116884231567383
7,3.3115153312683105,3.3115153312683105,3.3115153312683105,3.311802387237549,3.3115153312683105,3.3115153312683105,3.3115153312683105,3.3115153312683105,3.3115153312683105,3.309028387069702,3.3115153312683105,3.319164514541626,3.3115153312683105,3.3182373046875,3.3115153312683105,3.3115153312683105,3.3115153312683105,3.3115153312683105,3.3115153312683105,3.3115153312683105
8,3.311504602432251,3.308004140853882,3.311504602432251,3.311504602432251,3.311504602432251,3.3143470287323,3.311504602432251,3.311504602432251,3.311504602432251,3.311504602432251,3.311504602432251,3.311504602432251,3.311504602432251,3.311504602432251,3.3335485458374023,3.311504602432251,3.311504602432251,3.311504602432251,3.311504602432251,3.3108177185058594
9,3.311701774597168,3.311701774597168,3.311701774597168,3.321178674697876,3.311701774597168,3.311701774597168,3.311701774597168,3.313196897506714,3.311701774597168,3.311701774597168,3.311701774597168,3.311701774597168,3.311701774597168,3.309964895248413,3.311701774597168,3.311701774597168,3.311701774597168,3.311701774597168,3.311701774597168,3.315417528152466
10,3.3117868900299072,3.3117868900299072,3.3117868900299072,3.3117868900299072,3.3117868900299072,3.316462278366089,3.3117868900299072,3.3117868900299072,3.3117868900299072,3.3117868900299072,3.3117868900299072,3.3213510513305664,3.3133983612060547,3.3117868900299072,3.3117868900299072,3.3117868900299072,3.3117868900299072,3.3117868900299072,3.3117868900299072,3.3105690479278564
