timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753376461.871469,1,20,"[16, 12, 13, 4]",4,0.2,0.2,"{16: 1.0, 12: 1.0, 13: 1.0, 4: 1.0}",,,
1753376487.5940232,2,20,"[1, 6, 17, 4]",4,0.2,0.2,"{1: 1.0, 6: 1.0, 17: 1.0, 4: 1.0}",,,
1753376510.3055346,3,20,"[1, 3, 11, 4]",4,0.2,0.2,"{1: 1.0, 3: 1.0, 11: 1.0, 4: 1.0}",,,
1753376532.627525,4,20,"[8, 13, 2, 12]",4,0.2,0.2,"{8: 1.0, 13: 1.0, 2: 1.0, 12: 1.0}",,,
1753376555.6058311,5,20,"[5, 7, 19, 13]",4,0.2,0.2,"{5: 1.0, 7: 1.0, 19: 1.0, 13: 1.0}",,,
1753376578.9173796,6,20,"[6, 11, 3, 17]",4,0.2,0.2,"{6: 1.0, 11: 1.0, 3: 1.0, 17: 1.0}",,,
1753376583.6515641,7,20,"[13, 11, 9, 3]",4,0.2,0.2,"{13: 1.0, 11: 1.0, 9: 1.0, 3: 1.0}",,,
1753376604.434958,8,20,"[1, 5, 19, 14]",4,0.2,0.2,"{1: 1.0, 5: 1.0, 19: 1.0, 14: 1.0}",,,
1753376626.5190182,9,20,"[13, 19, 3, 7]",4,0.2,0.2,"{13: 1.0, 19: 1.0, 3: 1.0, 7: 1.0}",,,
1753376630.983454,10,20,"[19, 12, 5, 11]",4,0.2,0.2,"{19: 1.0, 12: 1.0, 5: 1.0, 11: 1.0}",,,
