node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1956,research_grant,mayo_clinic,tier1_hospital,2556
1,international,HIPAA_compliant,oncology,2001,private,johns_hopkins,tier2_hospital,3580
2,regional,SOC2,cardiology,2005,research_grant,stanford_med,research_center,955
3,regional,HIPAA_compliant,neurology,1952,mixed,mass_general,mobile_unit,3436
4,regional,FedRAMP,pathology,2002,public,ucla_health,edge_device,1550
5,local,ISO27001,radiology,1982,mixed,mayo_clinic,tier1_hospital,765
6,regional,HIPAA_compliant,oncology,1951,research_grant,johns_hopkins,tier2_hospital,626
7,regional,SOC2,cardiology,1979,research_grant,stanford_med,research_center,2053
8,national,FedRAMP,neurology,2018,private,mass_general,mobile_unit,630
9,international,SOC2,pathology,2008,public,ucla_health,edge_device,2512
10,national,SOC2,radiology,1985,public,mayo_clinic,tier1_hospital,3967
11,international,ISO27001,oncology,1960,research_grant,johns_hopkins,tier2_hospital,3412
12,regional,SOC2,cardiology,1960,mixed,stanford_med,research_center,1633
13,international,SOC2,neurology,1978,private,mass_general,mobile_unit,1676
14,international,HIPAA_compliant,pathology,2008,public,ucla_health,edge_device,979
15,national,SOC2,radiology,1963,public,mayo_clinic,tier1_hospital,4879
16,regional,SOC2,oncology,1967,mixed,johns_hopkins,tier2_hospital,3096
17,national,SOC2,cardiology,2013,research_grant,stanford_med,research_center,191
18,international,ISO27001,neurology,1969,private,mass_general,mobile_unit,4712
19,international,HIPAA_compliant,pathology,1989,private,ucla_health,edge_device,3555
20,international,HIPAA_compliant,radiology,1976,mixed,mayo_clinic,tier1_hospital,2082
21,national,SOC2,oncology,1999,public,johns_hopkins,tier2_hospital,4398
22,local,HIPAA_compliant,cardiology,1995,public,stanford_med,research_center,3784
23,local,SOC2,neurology,2002,public,mass_general,mobile_unit,4065
24,national,SOC2,pathology,2014,mixed,ucla_health,edge_device,2563
25,local,HIPAA_compliant,radiology,1969,private,mayo_clinic,tier1_hospital,2392
26,national,FedRAMP,oncology,1999,public,johns_hopkins,tier2_hospital,2846
27,national,FedRAMP,cardiology,1995,research_grant,stanford_med,research_center,4869
28,regional,ISO27001,neurology,2020,private,mass_general,mobile_unit,2403
29,local,HIPAA_compliant,pathology,1993,mixed,ucla_health,edge_device,4139
