node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,local,FedRAMP,Rochester,USA,radiology,1985,research_grant,mayo_clinic,tier1_hospital,north_america,4487,America/Chicago
1,local,SOC2,Baltimore,USA,oncology,1953,private,johns_hopkins,tier2_hospital,europe,124,America/New_York
2,local,SOC2,Palo Alto,USA,cardiology,2004,research_grant,stanford_med,research_center,asia_pacific,2631,America/Los_Angeles
3,international,FedRAMP,Boston,USA,neurology,2017,private,mass_general,mobile_unit,south_america,2594,America/New_York
4,national,ISO27001,Los Angeles,USA,pathology,1968,research_grant,ucla_health,edge_device,africa,3239,America/Los_Angeles
5,local,FedRAMP,London,UK,radiology,2019,research_grant,mayo_clinic,tier1_hospital,north_america,3840,Europe/London
6,national,ISO27001,Paris,France,oncology,1968,mixed,johns_hopkins,tier2_hospital,europe,3398,Europe/Paris
7,regional,ISO27001,Tokyo,Japan,cardiology,2006,private,stanford_med,research_center,asia_pacific,1986,Asia/Tokyo
8,regional,FedRAMP,Singapore,Singapore,neurology,2003,private,mass_general,mobile_unit,south_america,582,Asia/Singapore
9,local,FedRAMP,Sydney,Australia,pathology,1962,public,ucla_health,edge_device,africa,4781,Australia/Sydney
10,regional,HIPAA_compliant,Rochester,USA,radiology,1972,public,mayo_clinic,tier1_hospital,north_america,3249,America/Chicago
11,local,SOC2,Baltimore,USA,oncology,2001,mixed,johns_hopkins,tier2_hospital,europe,2664,America/New_York
12,local,ISO27001,Palo Alto,USA,cardiology,2001,public,stanford_med,research_center,asia_pacific,4814,America/Los_Angeles
13,international,FedRAMP,Boston,USA,neurology,2007,mixed,mass_general,mobile_unit,south_america,2426,America/New_York
14,international,HIPAA_compliant,Los Angeles,USA,pathology,1972,mixed,ucla_health,edge_device,africa,3863,America/Los_Angeles
15,regional,HIPAA_compliant,London,UK,radiology,1950,private,mayo_clinic,tier1_hospital,north_america,4026,Europe/London
16,local,ISO27001,Paris,France,oncology,1974,public,johns_hopkins,tier2_hospital,europe,1942,Europe/Paris
17,regional,SOC2,Tokyo,Japan,cardiology,2012,private,stanford_med,research_center,asia_pacific,4621,Asia/Tokyo
18,local,ISO27001,Singapore,Singapore,neurology,1985,private,mass_general,mobile_unit,south_america,3999,Asia/Singapore
19,international,FedRAMP,Sydney,Australia,pathology,1962,private,ucla_health,edge_device,africa,2415,Australia/Sydney
