edge,weight
0-1,1101.69
0-2,522.52
0-3,2085.48
0-4,967.05
0-5,5457.85
0-6,106.53
0-7,82.88
0-8,855.95
0-9,4802.42
0-10,1155.23
0-11,1982.7
0-12,101.33
0-13,870.45
0-14,1692.74
0-15,957.56
0-16,415.94
0-17,511.27
0-18,531.22
0-19,4796.29
1-2,1987.27
1-3,1867.43
1-4,115.38
1-5,2009.53
1-6,1076.93
1-7,4469.04
1-8,491.28
1-9,95.05
1-10,474.69
1-11,82.68
1-12,994.84
1-13,553.15
1-14,103.66
1-15,2158.31
1-16,971.17
1-17,4637.01
1-18,578.4
1-19,1064.58
2-3,2300.91
2-4,5931.18
2-5,871.12
2-6,1751.09
2-7,564.16
2-8,1148.74
2-9,2188.44
2-10,4920.33
2-11,541.45
2-12,5885.47
2-13,96.4
2-14,464.69
2-15,119.23
2-16,95.24
2-17,411.95
2-18,505.8
2-19,114.68
3-4,5112.16
3-5,1141.2
3-6,520.58
3-7,807.05
3-8,1093.03
3-9,1142.8
3-10,4039.22
3-11,1852.84
3-12,540.78
3-13,1738.53
3-14,1986.21
3-15,594.69
3-16,905.76
3-17,4421.46
3-18,5656.61
3-19,1925.68
4-5,4512.02
4-6,944.0
4-7,105.39
4-8,556.64
4-9,1921.03
4-10,1050.92
4-11,4155.81
4-12,85.94
4-13,92.24
4-14,445.0
4-15,84.24
4-16,2259.65
4-17,503.4
4-18,2271.43
4-19,4790.02
5-6,5336.45
5-7,1601.47
5-8,1092.33
5-9,857.51
5-10,2192.22
5-11,4884.19
5-12,1023.55
5-13,5319.86
5-14,1076.08
5-15,556.15
5-16,590.26
5-17,1052.3
5-18,108.81
5-19,1143.64
6-7,494.97
6-8,1039.95
6-9,436.3
6-10,412.3
6-11,528.37
6-12,503.21
6-13,546.43
6-14,5142.32
6-15,80.72
6-16,118.72
6-17,447.2
6-18,1870.07
6-19,593.47
7-8,509.53
7-9,5511.47
7-10,427.87
7-11,2283.69
7-12,449.21
7-13,1059.94
7-14,4830.74
7-15,590.54
7-16,109.84
7-17,1946.38
7-18,401.34
7-19,858.61
8-9,1851.78
8-10,446.83
8-11,5177.34
8-12,410.0
8-13,81.94
8-14,444.81
8-15,1777.57
8-16,103.79
8-17,554.71
8-18,4915.42
8-19,118.31
9-10,113.06
9-11,5813.41
9-12,5914.69
9-13,569.27
9-14,2113.72
9-15,107.75
9-16,835.0
9-17,594.4
9-18,111.84
9-19,91.89
10-11,1094.12
10-12,110.48
10-13,851.51
10-14,111.41
10-15,1046.0
10-16,112.24
10-17,4814.83
10-18,2292.93
10-19,1122.16
11-12,116.27
11-13,471.69
11-14,1786.29
11-15,1093.09
11-16,92.98
11-17,1701.17
11-18,457.55
11-19,99.89
12-13,2129.99
12-14,115.55
12-15,842.2
12-16,2386.86
12-17,2302.0
12-18,2334.83
12-19,5893.51
13-14,84.28
13-15,1988.32
13-16,970.94
13-17,95.48
13-18,1163.49
13-19,2281.11
14-15,87.14
14-16,4654.14
14-17,103.02
14-18,923.24
14-19,1003.96
15-16,827.67
15-17,982.6
15-18,1655.17
15-19,819.7
16-17,84.41
16-18,98.15
16-19,519.96
17-18,579.91
17-19,4380.19
18-19,106.85
