node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,2011,research_grant,mayo_clinic,tier1_hospital,2116
1,regional,ISO27001,oncology,1966,private,johns_hopkins,tier2_hospital,2447
2,national,FedRAMP,cardiology,2014,private,stanford_med,research_center,2190
3,local,FedRAMP,neurology,1955,mixed,mass_general,mobile_unit,2899
4,regional,ISO27001,pathology,1957,private,ucla_health,edge_device,1417
5,local,FedRAMP,radiology,1950,research_grant,mayo_clinic,tier1_hospital,478
6,international,FedRAMP,oncology,1972,public,johns_hopkins,tier2_hospital,974
7,local,HIPAA_compliant,cardiology,1970,research_grant,stanford_med,research_center,3283
8,regional,SOC2,neurology,1999,research_grant,mass_general,mobile_unit,1484
9,local,FedRAMP,pathology,2020,public,ucla_health,edge_device,4222
10,local,ISO27001,radiology,2000,research_grant,mayo_clinic,tier1_hospital,1434
11,local,FedRAMP,oncology,1983,public,johns_hopkins,tier2_hospital,3184
12,regional,ISO27001,cardiology,1953,private,stanford_med,research_center,2219
13,national,FedRAMP,neurology,1962,public,mass_general,mobile_unit,285
14,local,ISO27001,pathology,1964,private,ucla_health,edge_device,3868
