node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.069125,-92.424987,north_america,America/Chicago
1,Baltimore,USA,39.322993,-76.567476,europe,America/New_York
2,Palo Alto,USA,37.397238,-122.151491,asia_pacific,America/Los_Angeles
3,Boston,USA,42.401476,-71.033229,south_america,America/New_York
4,Los Angeles,USA,34.089341,-118.265313,africa,America/Los_Angeles
5,London,UK,51.544997,-0.149661,north_america,Europe/London
6,Paris,France,48.8644,2.385115,europe,Europe/Paris
7,Tokyo,Japan,35.643563,139.620643,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.304192,103.818,south_america,Asia/Singapore
9,Sydney,Australia,-33.897428,151.177432,africa,Australia/Sydney
