activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749396992.0732388,1
aggregation,,False,,,1,GossipAvg,1749397004.0769637,
aggregation,,True,,,1,GossipAvg,1749397004.0769842,
aggregation,,False,,,1,GossipAvg,1749397004.0769963,
aggregation,,False,,,1,GossipAvg,1749397004.077008,
aggregation,,False,,,1,GossipAvg,1749397004.0770214,
aggregation,,False,,,1,GossipAvg,1749397004.0770328,
aggregation,,False,,,1,GossipAvg,1749397004.0770442,
aggregation,,False,,,1,GossipAvg,1749397004.0770557,
aggregation,,False,,,1,GossipAvg,1749397004.077067,
aggregation,,False,,,1,GossipAvg,1749397004.0770824,
model_update,,,,4.127477340210154,1,,1749397004.9197967,
local_training,,,{},,2,,1749397005.2497141,1
aggregation,,False,,,2,GossipAvg,1749397007.1120977,
aggregation,,True,,,2,GossipAvg,1749397007.1121151,
aggregation,,False,,,2,GossipAvg,1749397007.1121273,
aggregation,,False,,,2,GossipAvg,1749397007.1121938,
aggregation,,False,,,2,GossipAvg,1749397007.1122072,
aggregation,,False,,,2,GossipAvg,1749397007.112219,
aggregation,,False,,,2,GossipAvg,1749397007.112229,
aggregation,,False,,,2,GossipAvg,1749397007.1122465,
aggregation,,False,,,2,GossipAvg,1749397007.112257,
aggregation,,False,,,2,GossipAvg,1749397007.112267,
model_update,,,,4.232256846938277,2,,1749397007.9172893,
local_training,,,{},,3,,1749397008.2453783,1
aggregation,,False,,,3,GossipAvg,1749397010.1809475,
aggregation,,True,,,3,GossipAvg,1749397010.180964,
aggregation,,False,,,3,GossipAvg,1749397010.1809764,
aggregation,,False,,,3,GossipAvg,1749397010.1809871,
aggregation,,False,,,3,GossipAvg,1749397010.1809974,
aggregation,,False,,,3,GossipAvg,1749397010.181062,
aggregation,,False,,,3,GossipAvg,1749397010.181074,
aggregation,,False,,,3,GossipAvg,1749397010.1810846,
aggregation,,False,,,3,GossipAvg,1749397010.181097,
aggregation,,False,,,3,GossipAvg,1749397010.181107,
model_update,,,,4.228567007949004,3,,1749397010.9901931,
