node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,local,16,128,tier1_hospital,0.967,critical,50000
1,clinic_001,2000,tier_2,64,GDPR,8,256,tier2_hospital,0.903,standard,20000
2,research_center_002,5000,tier_3,64,PIPEDA,32,512,research_center,0.985,high,100000
3,mobile_unit_003,1000,tier_1,4,HIPAA,2,32,mobile_unit,0.873,standard,5000
4,edge_device_004,100,tier_2,4,local,1,32,edge_device,0.706,high,2000
5,hospital_005,2000,tier_1,64,local,16,256,tier1_hospital,0.966,standard,50000
6,clinic_006,1000,tier_2,32,PIPEDA,4,256,tier2_hospital,0.904,high,5000
7,research_center_007,20000,tier_3,256,local,8,512,research_center,0.997,critical,50000
8,mobile_unit_008,100,tier_1,4,GDPR,2,16,mobile_unit,0.791,high,5000
9,edge_device_009,500,tier_2,4,HIPAA,1,32,edge_device,0.861,critical,500
