node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,FedRAMP,radiology,1990,mixed,mayo_clinic,tier1_hospital,272
1,local,SOC2,oncology,1968,public,johns_hopkins,tier2_hospital,4387
2,local,HIPAA_compliant,cardiology,1978,research_grant,stanford_med,research_center,3629
3,international,HIPAA_compliant,neurology,1971,public,mass_general,mobile_unit,683
4,national,HIPAA_compliant,pathology,1991,private,ucla_health,edge_device,3293
5,international,FedRAMP,radiology,1955,research_grant,mayo_clinic,tier1_hospital,2847
6,national,HIPAA_compliant,oncology,1986,private,johns_hopkins,tier2_hospital,2653
7,local,SOC2,cardiology,1986,public,stanford_med,research_center,3945
8,regional,ISO27001,neurology,1954,mixed,mass_general,mobile_unit,813
9,local,FedRAMP,pathology,2017,public,ucla_health,edge_device,4925
