node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,local,4,256,tier1_hospital,0.975,critical,50000
1,clinic_001,2000,tier_2,32,GDPR,2,64,tier2_hospital,0.947,high,20000
2,research_center_002,20000,tier_3,128,PIPEDA,16,512,research_center,0.985,high,20000
3,mobile_unit_003,1000,tier_1,16,PIPEDA,1,16,mobile_unit,0.771,critical,5000
4,edge_device_004,100,tier_2,8,local,1,32,edge_device,0.871,critical,2000
5,hospital_005,2000,tier_1,128,HIPAA,4,128,tier1_hospital,0.97,high,10000
6,clinic_006,2000,tier_2,64,PIPEDA,2,128,tier2_hospital,0.957,high,5000
7,research_center_007,5000,tier_3,64,HIPAA,16,1024,research_center,0.992,critical,20000
8,mobile_unit_008,100,tier_1,16,local,1,64,mobile_unit,0.784,high,2000
9,edge_device_009,500,tier_2,4,local,0,8,edge_device,0.839,high,1000
