node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,1980,private,mayo_clinic,tier1_hospital,2622
1,local,ISO27001,oncology,1968,research_grant,johns_hopkins,tier2_hospital,2842
2,international,FedRAMP,cardiology,1981,private,stanford_med,research_center,2165
3,local,FedRAMP,neurology,1982,research_grant,mass_general,mobile_unit,3951
4,national,SOC2,pathology,2002,public,ucla_health,edge_device,1887
5,regional,ISO27001,radiology,1987,public,mayo_clinic,tier1_hospital,2947
6,regional,SOC2,oncology,1995,research_grant,johns_hopkins,tier2_hospital,4935
7,national,SOC2,cardiology,1958,private,stanford_med,research_center,530
8,regional,ISO27001,neurology,1976,mixed,mass_general,mobile_unit,4108
9,international,FedRAMP,pathology,1988,research_grant,ucla_health,edge_device,462
10,national,ISO27001,radiology,1970,research_grant,mayo_clinic,tier1_hospital,4502
11,local,HIPAA_compliant,oncology,1980,research_grant,johns_hopkins,tier2_hospital,3916
12,international,HIPAA_compliant,cardiology,1994,research_grant,stanford_med,research_center,3816
13,regional,HIPAA_compliant,neurology,1989,research_grant,mass_general,mobile_unit,4347
14,national,HIPAA_compliant,pathology,1976,public,ucla_health,edge_device,2758
15,international,ISO27001,radiology,2020,mixed,mayo_clinic,tier1_hospital,1832
16,local,ISO27001,oncology,1964,private,johns_hopkins,tier2_hospital,4913
17,international,FedRAMP,cardiology,1951,mixed,stanford_med,research_center,3500
18,international,FedRAMP,neurology,1992,public,mass_general,mobile_unit,3732
19,regional,ISO27001,pathology,1958,mixed,ucla_health,edge_device,174
