accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,3095.0,,,,,,,,NetworkStructureEvent,,,0.10526315789473684,,"{'tier1_hospital': 4, 'tier2_hospital': 4, 'research_center': 4, 'mobile_unit': 4, 'edge_device': 4}",,20,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753386274.8202477,ring,,,,,1080,,20,,117,2592,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,20,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753386274.8205044,ring,,,,,,,,,,,
0.0986,,,,,,,,,,,,,EvaluationEvent,2.337009503555298,"{'loss': 2.337009503555298, 'accuracy': 0.0986}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753386280.569245,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753386280.5694432,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{15: 1.0, 10: 1.0, 14: 1.0, 8: 1.0, 4: 1.0, 19: 1.0, 0: 1.0, 16: 1.0}",,SamplingEvent,,,,,,,,,8,,,,,,,,,,1,"[15, 10, 14, 8, 4, 19, 0, 16]",,,,,resource_sampling,,,,,,1753386280.5697033,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,21.38726544380188,1753386301.9568017,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.282970666885376, 'mean': -0.0012769477907568216, 'std': 0.11168163269758224}}",,,,1,,,,,0,parameter_transfer,,"19,1",,,,1753386302.2691882,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.2630274295806885, 'mean': -0.000658414966892451, 'std': 0.11100849509239197}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753386302.2692647,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.2630274295806885, 'mean': -0.000658414966892451, 'std': 0.11100849509239197}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753386302.2692988,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.2630274295806885, 'mean': -0.000658414966892451, 'std': 0.11100849509239197}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753386302.2693274,,,,,,,,,,,,
