node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,FedRAMP,radiology,1958,public,mayo_clinic,tier1_hospital,850
1,regional,SOC2,oncology,2015,public,johns_hopkins,tier2_hospital,3091
2,national,HIPAA_compliant,cardiology,2007,private,stanford_med,research_center,300
3,national,SOC2,neurology,1976,public,mass_general,mobile_unit,1140
4,international,FedRAMP,pathology,1983,private,ucla_health,edge_device,1217
5,local,FedRAMP,radiology,1995,private,mayo_clinic,tier1_hospital,2507
6,local,SOC2,oncology,1971,private,johns_hopkins,tier2_hospital,1385
7,international,ISO27001,cardiology,2013,public,stanford_med,research_center,3861
8,regional,FedRAMP,neurology,2009,mixed,mass_general,mobile_unit,4431
9,regional,HIPAA_compliant,pathology,1994,mixed,ucla_health,edge_device,1053
