param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,1,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,2,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,3,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,4,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,5,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,6,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,7,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,8,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,9,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,10,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,11,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,12,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,13,1749427478.1162183,parameter_transfer
"{'norm': 3.292433738708496, 'mean': 0.0016610813327133656, 'std': 0.1119985580444336}",1,0,14,1749427478.1162183,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,0,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,2,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,3,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,4,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,5,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,6,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,7,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,8,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,9,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,10,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,11,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,12,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,13,1749427478.1163006,parameter_transfer
"{'norm': 3.289623737335205, 'mean': 0.0014303671196103096, 'std': 0.11190613359212875}",1,1,14,1749427478.1163006,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,0,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,1,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,3,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,4,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,5,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,6,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,7,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,8,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,9,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,10,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,11,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,12,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,13,1749427478.1163504,parameter_transfer
"{'norm': 3.29114031791687, 'mean': 0.0024437159299850464, 'std': 0.11194019764661789}",1,2,14,1749427478.1163504,parameter_transfer
"{'norm': 3.2892980575561523, 'mean': 0.0016738661797717214, 'std': 0.11189167946577072}",1,3,0,1749427478.1164136,parameter_transfer
"{'norm': 3.2892980575561523, 'mean': 0.0016738661797717214, 'std': 0.11189167946577072}",1,3,1,1749427478.1164136,parameter_transfer
"{'norm': 3.2892980575561523, 'mean': 0.0016738661797717214, 'std': 0.11189167946577072}",1,3,2,1749427478.1164136,parameter_transfer
"{'norm': 3.2892980575561523, 'mean': 0.0016738661797717214, 'std': 0.11189167946577072}",1,3,4,1749427478.1164136,parameter_transfer
"{'norm': 3.2892980575561523, 'mean': 0.0016738661797717214, 'std': 0.11189167946577072}",1,3,5,1749427478.1164136,parameter_transfer
"{'norm': 3.2892980575561523, 'mean': 0.0016738661797717214, 'std': 0.11189167946577072}",1,3,6,1749427478.1164136,parameter_transfer
"{'norm': 3.2892980575561523, 'mean': 0.0016738661797717214, 'std': 0.11189167946577072}",1,3,7,1749427478.1164136,parameter_transfer
