param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.1917922496795654, 'mean': -0.00310764298774302, 'std': 0.10854249447584152}",1,1,,0,1749404809.8882868,parameter_transfer
"{'norm': 3.1946861743927, 'mean': -0.0031604112591594458, 'std': 0.10863947123289108}",1,2,,0,1749404809.8882868,parameter_transfer
"{'norm': 3.1971323490142822, 'mean': -0.0032457145862281322, 'std': 0.10872021317481995}",1,3,,0,1749404809.8882868,parameter_transfer
"{'norm': 3.1978187561035156, 'mean': -0.003275206545367837, 'std': 0.10874269157648087}",1,4,,0,1749404809.8882868,parameter_transfer
,1,1,FedAvg,0,1749404809.8883781,aggregation
,1,2,FedAvg,0,1749404809.8883781,aggregation
,1,3,FedAvg,0,1749404809.8883781,aggregation
,1,4,FedAvg,0,1749404809.8883781,aggregation
"{'norm': 3.192927598953247, 'mean': -0.003216156270354986, 'std': 0.10857798159122467}",2,1,,0,1749404855.7649455,parameter_transfer
"{'norm': 3.190670967102051, 'mean': -0.003146090544760227, 'std': 0.10850323736667633}",2,2,,0,1749404855.7649455,parameter_transfer
"{'norm': 3.1937763690948486, 'mean': -0.00322564784437418, 'std': 0.10860658437013626}",2,3,,0,1749404855.7649455,parameter_transfer
"{'norm': 3.1943414211273193, 'mean': -0.0032000632490962744, 'std': 0.1086265817284584}",2,4,,0,1749404855.7649455,parameter_transfer
,2,1,FedAvg,0,1749404855.765028,aggregation
,2,2,FedAvg,0,1749404855.765028,aggregation
,2,3,FedAvg,0,1749404855.765028,aggregation
,2,4,FedAvg,0,1749404855.765028,aggregation
"{'norm': 3.191206216812134, 'mean': -0.003219820326194167, 'std': 0.1085192859172821}",3,1,,0,1749404900.587394,parameter_transfer
"{'norm': 3.1921350955963135, 'mean': -0.0032173809595406055, 'std': 0.10855097323656082}",3,2,,0,1749404900.587394,parameter_transfer
"{'norm': 3.1926283836364746, 'mean': -0.003126739291474223, 'std': 0.1085704118013382}",3,3,,0,1749404900.587394,parameter_transfer
"{'norm': 3.1937944889068604, 'mean': -0.0030730022117495537, 'std': 0.10861163586378098}",3,4,,0,1749404900.587394,parameter_transfer
,3,1,FedAvg,0,1749404900.5875168,aggregation
,3,2,FedAvg,0,1749404900.5875168,aggregation
,3,3,FedAvg,0,1749404900.5875168,aggregation
,3,4,FedAvg,0,1749404900.5875168,aggregation
