round_num,node_0,node_1,node_2,node_3,node_4
1,3.5449912548065186,3.502030849456787,3.487305164337158,3.4893293380737305,3.49960994720459
2,3.598754644393921,3.5579378604888916,3.5321848392486572,3.541724681854248,3.54949688911438
3,3.6242172718048096,3.6051740646362305,3.5837974548339844,3.591853380203247,3.593754768371582
4,3.660370111465454,3.6338155269622803,3.6315114498138428,3.6259522438049316,3.6299960613250732
5,3.682749032974243,3.6706504821777344,3.65100359916687,3.6604864597320557,3.664654493331909
6,3.7142462730407715,3.6975724697113037,3.6830785274505615,3.687300443649292,3.6974377632141113
7,3.748098611831665,3.7276620864868164,3.7133595943450928,3.7194225788116455,3.717238664627075
8,3.7633233070373535,3.7558088302612305,3.7370986938476562,3.746619939804077,3.7485146522521973
9,3.7781732082366943,3.773824453353882,3.766599416732788,3.764942169189453,3.7697389125823975
10,3.802738904953003,3.7894506454467773,3.79887056350708,3.7814900875091553,3.7845661640167236
