node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,SOC2,radiology,1988,mixed,mayo_clinic,tier1_hospital,3032
1,regional,FedRAMP,oncology,1955,mixed,johns_hopkins,tier2_hospital,1759
2,regional,FedRAMP,cardiology,1999,research_grant,stanford_med,research_center,1302
3,international,SOC2,neurology,1966,research_grant,mass_general,mobile_unit,552
4,national,ISO27001,pathology,1970,mixed,ucla_health,edge_device,1559
5,local,FedRAMP,radiology,1997,private,mayo_clinic,tier1_hospital,1323
6,local,ISO27001,oncology,1988,private,johns_hopkins,tier2_hospital,3730
7,national,ISO27001,cardiology,1999,research_grant,stanford_med,research_center,4827
8,regional,FedRAMP,neurology,1972,mixed,mass_general,mobile_unit,1848
9,international,SOC2,pathology,2008,mixed,ucla_health,edge_device,2323
10,international,HIPAA_compliant,radiology,1969,mixed,mayo_clinic,tier1_hospital,731
11,regional,HIPAA_compliant,oncology,1965,public,johns_hopkins,tier2_hospital,761
12,national,FedRAMP,cardiology,1992,research_grant,stanford_med,research_center,2667
13,local,FedRAMP,neurology,1991,private,mass_general,mobile_unit,1944
14,local,SOC2,pathology,1992,mixed,ucla_health,edge_device,843
