param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.3106863498687744, 'mean': -0.0052092308178544044, 'std': 0.11251130700111389}",1,0,,29,1749431266.7303052,parameter_transfer
"{'norm': 3.3106863498687744, 'mean': -0.0052092308178544044, 'std': 0.11251130700111389}",1,0,,1,1749431266.7303052,parameter_transfer
"{'norm': 3.310864210128784, 'mean': -0.005190863274037838, 'std': 0.11251821368932724}",1,1,,0,1749431266.7303605,parameter_transfer
"{'norm': 3.310864210128784, 'mean': -0.005190863274037838, 'std': 0.11251821368932724}",1,1,,2,1749431266.7303605,parameter_transfer
"{'norm': 3.31103253364563, 'mean': -0.005181867629289627, 'std': 0.1125243604183197}",1,2,,1,1749431266.730381,parameter_transfer
"{'norm': 3.31103253364563, 'mean': -0.005181867629289627, 'std': 0.1125243604183197}",1,2,,3,1749431266.730381,parameter_transfer
"{'norm': 3.3111119270324707, 'mean': -0.005193287506699562, 'std': 0.1125265434384346}",1,3,,2,1749431266.7303982,parameter_transfer
"{'norm': 3.3111119270324707, 'mean': -0.005193287506699562, 'std': 0.1125265434384346}",1,3,,4,1749431266.7303982,parameter_transfer
"{'norm': 3.3109636306762695, 'mean': -0.005180814769119024, 'std': 0.11252207309007645}",1,4,,3,1749431266.7304142,parameter_transfer
"{'norm': 3.3109636306762695, 'mean': -0.005180814769119024, 'std': 0.11252207309007645}",1,4,,5,1749431266.7304142,parameter_transfer
"{'norm': 3.3108413219451904, 'mean': -0.005193303804844618, 'std': 0.11251731961965561}",1,5,,4,1749431266.73043,parameter_transfer
"{'norm': 3.3108413219451904, 'mean': -0.005193303804844618, 'std': 0.11251731961965561}",1,5,,6,1749431266.73043,parameter_transfer
"{'norm': 3.3110170364379883, 'mean': -0.0051797800697386265, 'std': 0.11252393573522568}",1,6,,5,1749431266.7304459,parameter_transfer
"{'norm': 3.3110170364379883, 'mean': -0.0051797800697386265, 'std': 0.11252393573522568}",1,6,,7,1749431266.7304459,parameter_transfer
"{'norm': 3.3109660148620605, 'mean': -0.0051799858920276165, 'std': 0.1125221773982048}",1,7,,6,1749431266.7304616,parameter_transfer
"{'norm': 3.3109660148620605, 'mean': -0.0051799858920276165, 'std': 0.1125221773982048}",1,7,,8,1749431266.7304616,parameter_transfer
"{'norm': 3.3110506534576416, 'mean': -0.005190423224121332, 'std': 0.11252458393573761}",1,8,,7,1749431266.730523,parameter_transfer
"{'norm': 3.3110506534576416, 'mean': -0.005190423224121332, 'std': 0.11252458393573761}",1,8,,9,1749431266.730523,parameter_transfer
"{'norm': 3.311069965362549, 'mean': -0.005189958959817886, 'std': 0.11252526193857193}",1,9,,8,1749431266.730552,parameter_transfer
"{'norm': 3.311069965362549, 'mean': -0.005189958959817886, 'std': 0.11252526193857193}",1,9,,10,1749431266.730552,parameter_transfer
"{'norm': 3.3105404376983643, 'mean': -0.005196126643568277, 'std': 0.11250694841146469}",1,10,,9,1749431266.7305672,parameter_transfer
"{'norm': 3.3105404376983643, 'mean': -0.005196126643568277, 'std': 0.11250694841146469}",1,10,,11,1749431266.7305672,parameter_transfer
"{'norm': 3.3107810020446777, 'mean': -0.005177225451916456, 'std': 0.11251600831747055}",1,11,,10,1749431266.730584,parameter_transfer
"{'norm': 3.3107810020446777, 'mean': -0.005177225451916456, 'std': 0.11251600831747055}",1,11,,12,1749431266.730584,parameter_transfer
"{'norm': 3.3108978271484375, 'mean': -0.005185708403587341, 'std': 0.11251959204673767}",1,12,,11,1749431266.730606,parameter_transfer
"{'norm': 3.3108978271484375, 'mean': -0.005185708403587341, 'std': 0.11251959204673767}",1,12,,13,1749431266.730606,parameter_transfer
"{'norm': 3.3105509281158447, 'mean': -0.005196869373321533, 'std': 0.11250727623701096}",1,13,,12,1749431266.7306223,parameter_transfer
"{'norm': 3.3105509281158447, 'mean': -0.005196869373321533, 'std': 0.11250727623701096}",1,13,,14,1749431266.7306223,parameter_transfer
"{'norm': 3.3111822605133057, 'mean': -0.005195341072976589, 'std': 0.11252883076667786}",1,14,,13,1749431266.7306368,parameter_transfer
"{'norm': 3.3111822605133057, 'mean': -0.005195341072976589, 'std': 0.11252883076667786}",1,14,,15,1749431266.7306368,parameter_transfer
"{'norm': 3.311134099960327, 'mean': -0.005200102459639311, 'std': 0.11252698302268982}",1,15,,14,1749431266.7306519,parameter_transfer
"{'norm': 3.311134099960327, 'mean': -0.005200102459639311, 'std': 0.11252698302268982}",1,15,,16,1749431266.7306519,parameter_transfer
"{'norm': 3.3110392093658447, 'mean': -0.0051980409771203995, 'std': 0.11252384632825851}",1,16,,15,1749431266.7306662,parameter_transfer
"{'norm': 3.3110392093658447, 'mean': -0.0051980409771203995, 'std': 0.11252384632825851}",1,16,,17,1749431266.7306662,parameter_transfer
"{'norm': 3.310516595840454, 'mean': -0.005188152194023132, 'std': 0.11250650137662888}",1,17,,16,1749431266.7306817,parameter_transfer
"{'norm': 3.310516595840454, 'mean': -0.005188152194023132, 'std': 0.11250650137662888}",1,17,,18,1749431266.7306817,parameter_transfer
"{'norm': 3.310551881790161, 'mean': -0.005191454663872719, 'std': 0.11250755190849304}",1,18,,17,1749431266.7306967,parameter_transfer
"{'norm': 3.310551881790161, 'mean': -0.005191454663872719, 'std': 0.11250755190849304}",1,18,,19,1749431266.7306967,parameter_transfer
"{'norm': 3.3110523223876953, 'mean': -0.005188832525163889, 'std': 0.11252471804618835}",1,19,,18,1749431266.7307112,parameter_transfer
"{'norm': 3.3110523223876953, 'mean': -0.005188832525163889, 'std': 0.11252471804618835}",1,19,,20,1749431266.7307112,parameter_transfer
"{'norm': 3.31103253364563, 'mean': -0.005190000869333744, 'std': 0.11252399533987045}",1,20,,19,1749431266.7307262,parameter_transfer
"{'norm': 3.31103253364563, 'mean': -0.005190000869333744, 'std': 0.11252399533987045}",1,20,,21,1749431266.7307262,parameter_transfer
