node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1993,mixed,mayo_clinic,tier1_hospital,1674
1,national,FedRAMP,oncology,1959,private,johns_hopkins,tier2_hospital,3330
2,national,HIPAA_compliant,cardiology,1990,research_grant,stanford_med,research_center,4480
3,regional,HIPAA_compliant,neurology,1983,private,mass_general,mobile_unit,3288
4,local,HIPAA_compliant,pathology,2013,mixed,ucla_health,edge_device,549
5,international,SOC2,radiology,1953,mixed,mayo_clinic,tier1_hospital,860
6,international,HIPAA_compliant,oncology,1970,mixed,johns_hopkins,tier2_hospital,1000
7,international,HIPAA_compliant,cardiology,1994,research_grant,stanford_med,research_center,1290
8,national,FedRAMP,neurology,1958,private,mass_general,mobile_unit,3191
9,regional,HIPAA_compliant,pathology,2001,research_grant,ucla_health,edge_device,959
10,regional,HIPAA_compliant,radiology,2019,private,mayo_clinic,tier1_hospital,377
11,national,FedRAMP,oncology,1986,public,johns_hopkins,tier2_hospital,4583
12,international,SOC2,cardiology,1963,research_grant,stanford_med,research_center,4926
13,national,ISO27001,neurology,2005,private,mass_general,mobile_unit,1535
14,international,ISO27001,pathology,1997,public,ucla_health,edge_device,3112
15,national,ISO27001,radiology,1977,mixed,mayo_clinic,tier1_hospital,3391
16,international,FedRAMP,oncology,2001,research_grant,johns_hopkins,tier2_hospital,4275
17,regional,FedRAMP,cardiology,1998,public,stanford_med,research_center,228
18,local,HIPAA_compliant,neurology,1994,research_grant,mass_general,mobile_unit,3923
19,local,ISO27001,pathology,2014,private,ucla_health,edge_device,3335
20,international,FedRAMP,radiology,2006,private,mayo_clinic,tier1_hospital,3862
21,international,FedRAMP,oncology,1978,research_grant,johns_hopkins,tier2_hospital,1827
22,local,HIPAA_compliant,cardiology,1963,research_grant,stanford_med,research_center,4121
23,local,ISO27001,neurology,2000,research_grant,mass_general,mobile_unit,1722
24,local,SOC2,pathology,1964,private,ucla_health,edge_device,2772
25,regional,HIPAA_compliant,radiology,1973,mixed,mayo_clinic,tier1_hospital,3726
26,local,ISO27001,oncology,1994,private,johns_hopkins,tier2_hospital,3665
27,international,SOC2,cardiology,1960,research_grant,stanford_med,research_center,2373
28,national,ISO27001,neurology,1969,mixed,mass_general,mobile_unit,2595
29,international,ISO27001,pathology,1984,public,ucla_health,edge_device,1259
