activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753372724.8664548,3
aggregation,,True,,,1,FedAvg,1753372757.0327365,
model_update,,,,11.2213849028219,1,,1753372757.161404,
local_training,,,{},,2,,1753372758.347984,3
aggregation,,True,,,2,FedAvg,1753372765.9876308,
model_update,,,,6.368206642253497,2,,1753372766.102488,
local_training,,,{},,3,,1753372767.2958808,3
aggregation,,True,,,3,FedAvg,1753372774.7927942,
model_update,,,,6.365727239279105,3,,1753372774.9137938,
local_training,,,{},,4,,1753372776.10742,3
aggregation,,True,,,4,FedAvg,1753372783.7107701,
model_update,,,,6.367300942865026,4,,1753372783.8279097,
local_training,,,{},,5,,1753372785.0692904,3
aggregation,,True,,,5,FedAvg,1753372793.0253813,
model_update,,,,6.363589366159457,5,,1753372793.1376529,
local_training,,,{},,6,,1753372794.4004147,3
aggregation,,True,,,6,FedAvg,1753372802.3338099,
model_update,,,,6.365995785177106,6,,1753372802.4530866,
local_training,,,{},,7,,1753372803.8355372,3
aggregation,,True,,,7,FedAvg,1753372811.650484,
model_update,,,,6.366865301356383,7,,1753372811.7595909,
local_training,,,{},,8,,1753372813.1281438,3
aggregation,,True,,,8,FedAvg,1753372821.4422681,
model_update,,,,6.365627584640233,8,,1753372821.552157,
local_training,,,{},,9,,1753372823.000831,3
aggregation,,True,,,9,FedAvg,1753372831.2824004,
model_update,,,,6.365036359698933,9,,1753372831.3967001,
local_training,,,{},,10,,1753372832.956708,3
aggregation,,True,,,10,FedAvg,1753372841.6131737,
model_update,,,,6.363953072119793,10,,1753372841.7234502,
